segment_id,s_center,centerline_x,centerline_y,psi_center,kappa_signed_centerline,kappa_abs_centerline,width,d_left,d_right,left_proj_x,left_proj_y,right_proj_x,right_proj_y,left_bd_idx,right_bd_idx,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
30,24.691449787765368,-56.14900906868437,22.299507546174304,-0.8559756428426659,0.0019016126821709849,0.0019016126821709849,0.783811773789143,0.004206569027126683,0.7796052047620163,-60.18543861581264,26.956480119376742,-55.53173153018592,22.777675586443067,78,1900,0.017420974606391516,0.17572694252377474,0.13333333333333333,0.06666666666666667,0.43014911974765163
31,25.514498114024214,-55.60748188374586,21.679771077464814,-0.8558537610860208,-0.0019010549948863494,0.0019010549948863494,1.5608258047942503,0.7764523034645319,0.7843735013297184,-56.26203540722531,21.24934111053843,-55.03356095022485,22.215161510647572,106,1897,0.02202887511829447,0.17572694252377474,0.13333333333333333,0.08333333333333333,0.5439248638643217
32,26.33754644028306,-55.0699399870864,21.05656877442048,-0.8591049631060004,-0.0017496812942432946,0.0017496812942432946,1.5593944926003802,0.765235758163704,0.7941587344366763,-55.58279163589021,20.4795275217021,-54.53528779480566,21.65261789577032,110,1894,0.0257586099099384,0.17572694252377474,0.13333333333333333,0.1,0.6360174231938793
33,27.160594766541905,-54.532459274177896,20.433330297609757,-0.8587339056074476,0.0010034893907542258,0.0010034893907542258,1.5557533501199825,0.77996254775867,0.7757908023613125,-55.09440701608176,19.89069011320716,-53.899670445483096,20.88751028991451,113,1890,0.029418451181503564,0.17572694252377474,0.13333333333333333,0.11666666666666667,0.726384210181922
34,27.98364309280075,-53.99453389234514,19.810618436660633,-0.8574531225790428,-0.0007137114609548159,0.0007137114609548159,1.554476923085105,0.7692880212540464,0.7851889018310585,-54.58261597529592,19.31457601881108,-53.401288516307446,20.32499389629163,116,1887,0.033193089233106196,0.17572694252377474,0.13333333333333333,0.13333333333333333,0.8195854961000568
35,28.806691419059597,-53.45547344338692,19.18877587764133,-0.8599087436541888,-0.004888085738302063,0.004888085738302063,1.554528480382725,0.7613977550449685,0.7931307253377566,-54.016453455603774,18.67338398001044,-52.90287375841042,19.7625326080848,119,1884,0.03686968885308523,0.17572694252377474,0.13333333333333333,0.15,0.9103660710064865
36,29.629739745318442,-52.92055489556072,18.563362057710403,-0.8654993841500813,-0.003517651273425361,0.003517651273425361,1.5714729175645323,0.7925322304265194,0.7789406871380129,-53.546470047202426,18.07598275439444,-52.267199337748615,18.997544812248996,122,1880,0.04062698255243049,0.17572694252377474,0.13333333333333333,0.16666666666666666,1.003139099721757
37,30.452788071577288,-52.3886382774295,17.935715815703535,-0.8656991376400989,-0.00020253640975043726,0.00020253640975043726,1.5686049988748454,0.7728375276676718,0.7957674712071736,-53.03299181335307,17.50040089464631,-51.76852403292168,18.43489254828808,125,1877,0.04447108896809427,0.17572694252377474,0.13333333333333333,0.18333333333333332,1.098055660262946
38,31.275836397836134,-51.85398164820509,17.310102540300154,-0.8658327786561845,-0.0024498036950411375,0.0024498036950411375,1.5444181906559562,0.7829367755034228,0.7614814151525335,-52.377880741148395,16.71764389115603,-51.31374413961013,17.85024798727496,129,1874,0.04808971091299611,0.17572694252377474,0.13333333333333333,0.2,1.1874046823163955
39,32.09888472409498,-51.32217053284391,16.68224090722176,-0.8697317513018316,-0.0033648437965566004,0.0033648437965566004,1.5422440444716625,0.7639482831833853,0.7782957612882772,-51.86571506927388,16.141809207300426,-50.76084313168607,17.223848668167186,132,1871,0.052544262755184055,0.17572694252377474,0.13333333333333333,0.21666666666666667,1.2973940254547767
