segment_id,mean_curvature_30,max_curvature_30,straight_indicator_30,compound_indicator_30,accum_heading_change_30
120,0.0047026856368815135,0.04285096615666614,0.13333333333333333,0.016666666666666666,0.11611612627070528
121,0.0032743247152893376,0.015566972644355215,0.13333333333333333,0.0,0.08084782429640582
122,0.002774752177338828,0.008682959580976328,0.13333333333333333,0.0,0.0685126540602543
123,0.002687960139716102,0.008682959580976328,0.13333333333333333,0.0,0.06636963282131492
124,0.0026541975873804265,0.008682959580976328,0.13333333333333333,0.0,0.06553598645561179
125,0.0026541950435653825,0.008682959580976328,0.13333333333333333,0.0,0.06553592364513035
126,0.002586712829585137,0.008682959580976328,0.13333333333333333,0.0,0.06386968994706989
127,0.002586712829585545,0.008682959580976328,0.13333333333333333,0.0,0.06386968994707996
128,0.0026735148554029534,0.008682959580976328,0.13333333333333333,0.0,0.06601295780902683
129,0.0027603168812196507,0.008682959580976328,0.13333333333333333,0.0,0.06815622567095611
130,0.0028134805317602605,0.008682959580976328,0.13333333333333333,0.0,0.0694689132788139
131,0.002758505705714356,0.008682959580976328,0.13333333333333333,0.0,0.0681115051219103
132,0.0024774968305670926,0.008682959580976328,0.13333333333333333,0.0,0.06117298859129523
133,0.002210089987901611,0.008682959580976328,0.13333333333333333,0.0,0.05457032596271559
134,0.0021196163683424407,0.008682959580976328,0.13333333333333333,0.0,0.052336401128252955
135,0.0022021231181355875,0.008682959580976328,0.13333333333333333,0.0,0.05437361239792217
136,0.0022611635574843465,0.008682959580976328,0.13333333333333333,0.0,0.055831406441549644
137,0.002297394419551711,0.008682959580976328,0.13333333333333333,0.0,0.05672599895305343
138,0.0022407459749499603,0.008682959580976328,0.13333333333333333,0.0,0.0553272667276143
139,0.002196915451824926,0.008682959580976328,0.13333333333333333,0.0,0.05424502756670102
140,0.0019591499244721125,0.005208344869201286,0.13333333333333333,0.0,0.048374251986807476
141,0.0018214996888956463,0.005208344869201286,0.13333333333333333,0.0,0.04497546810679709
142,0.0018917837932075454,0.005208344869201286,0.13333333333333333,0.0,0.04671088453929241
143,0.001918906335723209,0.005208344869201286,0.13333333333333333,0.0,0.04738057943593445
144,0.0017739472579300162,0.005208344869201286,0.13333333333333333,0.0,0.04380132964532306
145,0.0016642774769081788,0.005208344869201286,0.13333333333333333,0.0,0.04109342375398713
146,0.0015073827873212221,0.005208344869201286,0.13333333333333333,0.0,0.037219466404083745
147,0.0014887795220336916,0.005208344869201286,0.16666666666666666,0.0,0.03676012481334821
148,0.0014971565808908137,0.005208344869201286,0.16666666666666666,0.0,0.036966966541488
149,0.0015348015352743146,0.005208344869201286,0.16666666666666666,0.0,0.037896475042410935
150,0.0017084201119374057,0.00520869580878542,0.16666666666666666,0.0,0.042183369410310936
151,0.0018022953150996456,0.00520869580878542,0.16666666666666666,0.0,0.04450128427550766
152,0.0017829687649053324,0.00520869580878542,0.16666666666666666,0.0,0.044024083731814045
153,0.001738212068852703,0.00520869580878542,0.16666666666666666,0.0,0.04291897601856427
154,0.0016197778668726283,0.00520869580878542,0.16666666666666666,0.0,0.0399946638672192
155,0.001702213747693575,0.00520869580878542,0.16666666666666666,0.0,0.042030125279219815
156,0.001910244057591698,0.006820503652054363,0.16666666666666666,0.0,0.047166695230402594
157,0.0021513767216824182,0.007233979922736676,0.16666666666666666,0.0,0.0531206102979887
158,0.0022547206899643174,0.007233979922736676,0.16666666666666666,0.0,0.05567232270168963
159,0.002197560788438187,0.007233979922736676,0.16666666666666666,0.0,0.054260961863283566
160,0.0021107737412318917,0.007233979922736676,0.16666666666666666,0.0,0.05211806384496091
161,0.002061420899530391,0.007233979922736676,0.16666666666666666,0.0,0.05089947063220478
162,0.0022213238577891052,0.007233979922736676,0.16666666666666666,0.0,0.05484770649696495
163,0.0023800350656284267,0.007233979922736676,0.16666666666666666,0.0,0.05876651631608515
164,0.00261304067922421,0.007233979922736676,0.16666666666666666,0.0,0.0645197627244529
165,0.0028343628757897168,0.009243726671474552,0.16666666666666666,0.0,0.06998452862786804
166,0.0028480915645186272,0.009243726671474552,0.16666666666666666,0.0,0.0703235098562698
167,0.002837943010510233,0.009243726671474552,0.16666666666666666,0.0,0.07007292734455312
168,0.0030831339344767903,0.009243726671474552,0.16666666666666666,0.0,0.07612704673208914
169,0.0031615027813768413,0.009243726671474552,0.16666666666666666,0.0,0.07806208718024682
170,0.0031266231626490993,0.009243726671474552,0.16666666666666666,0.0,0.07720085882581439
171,0.0034175123935176323,0.009243726671474552,0.16666666666666666,0.0,0.08438333566360645
172,0.003998011969290184,0.019523510402553616,0.16666666666666666,0.0,0.0987167117906135
173,0.007952579377981401,0.119450698536221,0.13333333333333333,0.016666666666666666,0.19636071439464609
174,0.017992413923717046,0.3020267097652221,0.1,0.03333333333333333,0.4442587849581499
175,0.03372373152533481,0.47208412840687547,0.1,0.05,0.8326878236138845
176,0.046473193266788754,0.47208412840687547,0.1,0.06666666666666667,1.14749051802403
177,0.050679445170486614,0.47208412840687547,0.1,0.08333333333333333,1.2513489756988785
178,0.05085593246506466,0.47208412840687547,0.1,0.08333333333333333,1.2557067028711304
179,0.05081069947080922,0.47208412840687547,0.1,0.08333333333333333,1.254589834664722
180,0.05066613883203407,0.47208412840687547,0.1,0.08333333333333333,1.2510204229111181
181,0.05064628641552996,0.47208412840687547,0.1,0.08333333333333333,1.2505302379658412
182,0.05065183857553281,0.47208412840687547,0.1,0.08333333333333333,1.250667328845765
183,0.0506838106615695,0.47208412840687547,0.1,0.08333333333333333,1.2514567660027502
184,0.05069773033759087,0.47208412840687547,0.1,0.08333333333333333,1.2518004629842938
185,0.05058878849515648,0.47208412840687547,0.1,0.08333333333333333,1.2491105309520385
186,0.05041678832773883,0.47208412840687547,0.1,0.08333333333333333,1.2448635974547586
187,0.050222215275306036,0.47208412840687547,0.1,0.08333333333333333,1.240059306700562
188,0.05006249942970447,0.47208412840687547,0.1,0.08333333333333333,1.2361156909185806
189,0.05009933357230638,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2370251793011109
190,0.050159659941002445,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2385147248046482
191,0.050168315335608345,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2387284390459532
192,0.050157841953006994,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2384698360453439
193,0.05002792479616568,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2352619930906268
194,0.049923776328522323,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2326904164313381
195,0.04966656277094326,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2263394407896422
196,0.049714087675626135,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.227512899587288
197,0.04969781455389566,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2271110926191895
198,0.04958640365373361,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2243601959720285
199,0.04937888810738123,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2192363362790881
200,0.049496887715558345,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2221499176793693
201,0.04955993459189824,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2237066364607911
202,0.04897148150436224,0.47208412840687547,0.06666666666666667,0.08333333333333333,1.2091768765974407
203,0.04598457222960074,0.47208412840687547,0.06666666666666667,0.20833333333333331,1.1354257562190568
204,0.03838928923531488,0.47208412840687547,0.06666666666666667,0.20833333333333331,0.947887207541779
