x,y
-66.4912846866365,45.29386933023842
-66.4262346866365,45.052953006234006
-66.4262346866365,44.78509208999722
-66.38303883694074,44.53512348054265
-66.2961346866365,44.3032594419884
-66.23421277694993,44.061047420551844
-66.16603468663651,43.82142679397958
-66.10098468663651,43.58051046997518
-66.0359346866365,43.339594145970764
-65.97088468663651,43.09867782196635
-65.88514627503099,42.86633091863291
-65.78773459697749,42.63881924057941
-65.7106846866365,42.402873442185495
-65.6456346866365,42.16195711818108
-65.5805846866365,41.921040794176676
-65.49008247699587,41.69066712059778
-65.39267079894236,41.46315544254428
-65.3203846866365,41.225236414395795
-65.2553346866365,40.98432009039139
-65.1902846866365,40.743403766386976
-65.09501867896073,40.51500332256265
-64.99760700090724,40.287491644509146
-64.9300846866365,40.04759938660611
-64.8650346866365,39.80668306260171
-64.7973665589791,39.56685120258102
-64.6999548809256,39.33933952452752
-64.60483468663651,39.11087868282084
-64.53978468663651,38.86996235881644
-64.47473468663651,38.62904603481202
-64.40230276094397,38.3911874045459
-64.30489108289048,38.1636757264924
-64.2145346866365,37.93324165503117
-64.1494846866365,37.69232533102675
-64.0844346866365,37.45140900702235
-64.00723896290884,37.21552360651077
-63.909827284855346,36.98801192845727
-63.8242346866365,36.75560462724148
-63.7591846866365,36.514688303237065
-63.6941346866365,36.27377197923266
-63.612175164873726,36.03985980847564
-63.51476348682022,35.81234813042214
-63.433934686636505,35.577967599451796
-63.368884686636505,35.33705127544739
-63.303834686636506,35.09613495144298
-63.2171113668386,34.86419601044052
-63.119699688785104,34.63668433238702
-63.0436346866365,34.400330571662124
-62.9785846866365,34.15941424765771
-62.9135346866365,33.918497923653305
-62.82204756880347,33.68853221240539
-62.72463589074997,33.46102053435189
-62.653334686636505,33.22269354387245
-62.5882846866365,32.981777219868036
-62.5232346866365,32.740860895863634
-62.42698377076835,32.51286841437026
-62.32957209271485,32.28535673631676
-62.2630346866365,32.04505651608275
-62.1979846866365,31.80414019207835
-62.129331650786725,31.564716294388646
-62.03191997273323,31.337204616335143
-61.937784686636505,31.108335812297497
-61.872734686636505,30.867419488293095
-61.807684686636506,30.62650316428868
-61.7342678527516,30.389052496353514
-61.636856174698096,30.16154081830001
-61.5474846866365,29.930698784507825
-61.4824346866365,29.68978246050341
-61.4173846866365,29.448866136498992
-61.339204054716475,29.213388698318383
-61.24179237666298,28.985877020264894
-61.157184686636505,28.75306175671814
-61.0921346866365,28.512145432713723
-61.0270846866365,28.27122910870932
-60.94414025668135,28.037724900283266
-60.846728578627854,27.810213222229763
-60.7668846866365,27.575424728928454
-60.7018346866365,27.334508404924044
-60.6367846866365,27.093592080919635
-60.5717346866365,26.852675756915225
-60.49766207670891,26.615496720310823
-60.376584686636505,26.397787701138775
-60.30283872060191,26.16047336420383
-60.205427042548415,25.93296168615033
-60.10801536449492,25.705450008096825
-59.9862846866365,25.488011589585874
-59.86719471227173,25.269479355873642
-59.769783034218236,25.041967677820153
-59.626374060048555,24.833508703650473
-59.52896238199506,24.60599702559697
-59.38555340782537,24.39753805142729
-59.24214443365569,24.189079077257595
-59.09873545948601,23.980620103087915
-58.945484686636505,23.77623773540956
-58.76592021503045,23.582754858632363
-58.62251124086077,23.374295884462683
-58.4331049705749,23.18488961417681
-58.289695996405214,22.97643064000713
-58.10028972611936,22.787024369721273
-57.95688075194967,22.578565395551593
-57.7674744816638,22.38915912526572
-57.5794346866365,22.199186842395108
-57.43465923720825,21.99129388081017
-57.24525296692238,21.80188761052429
-57.10184399275269,21.59342863635461
-56.912437722466834,21.404022366068737
-56.733784686636504,21.210161960232014
-56.57962247801128,21.0061571216132
-56.390216207725416,20.816750851327328
-56.24680723355573,20.608291877157647
-56.057400963269856,20.418885606871775
-55.888134686636505,20.221137078068928
-55.72458571881431,20.021020362416223
-55.53517944852844,19.83161409213036
-55.39177047435876,19.623155117960664
-55.20236420407289,19.433748847674806
-55.0424846866365,19.23211219590584
-54.86954895961734,19.035883603219254
-54.680142689331475,18.846477332933382
-54.53673371516179,18.638018358763702
-54.347327444875916,18.448612088477844
-54.203918470706235,18.24015311430815
-54.01451220042037,18.050746844022292
-53.87110322625068,17.842287869852598
-53.68169695596482,17.652881599566733
-53.49229068567895,17.46347532928086
-53.348881711509264,17.25501635511118
-53.1594754412234,17.06561008482531
-53.01606646705372,16.85715111065563
-52.82666019676785,16.66774484036977
-52.68325122259816,16.459285866200076
-52.4938449523123,16.26987959591422
-52.35043597814261,16.061420621744524
-52.16102970785674,15.872014351458667
-52.01762073368706,15.663555377288986
-51.828214463401196,15.474149107003115
-51.6598846866365,15.276012667253497
-51.49539921894564,15.076283862547555
-51.334634686636505,14.875013795941797
-51.1625839744901,14.678418618092017
-51.00938468663651,14.47401492463009
-50.829768730034544,14.280553373636465
-50.64036245974867,14.091147103350593
-50.49695348557899,13.882688129180913
-50.30754721529313,13.693281858895041
-50.16413824112344,13.48482288472536
-49.974731970837574,13.295416614439489
-49.83132299666789,13.086957640269809
-49.64333468663651,12.896964031615624
-49.49850775221233,12.68909239581425
-49.3180846866365,12.495965160303918
-49.16569250775679,12.291227151358697
-48.9928346866365,12.094966288992204
-48.83287726330123,11.893361906903145
-48.6675846866365,11.693967417680497
-48.50006201884568,11.495496662447593
-48.342334686636505,11.29296854636879
-48.16724677439014,11.097631417992055
-48.01708468663651,10.891969675057098
-47.834431529934584,10.699766173536503
-47.6910225557649,10.491307199366823
-47.50161628547903,10.301900929080944
-47.35820731130935,10.093441954911263
-47.168801041023485,9.904035684625391
-47.0253920668538,9.695576710455711
-46.835985796567925,9.50617044016984
-46.69257682239825,9.297711466000159
-46.50317055211238,9.108305195714301
-46.35976157794269,8.899846221544607
-46.17035530765683,8.71043995125875
-46.026946333487146,8.501980977089055
-45.837540063201274,8.312574706803197
-45.694131089031586,8.104115732633517
-45.50472481874573,7.914709462347638
-45.36131584457604,7.706250488177957
-45.17190957429018,7.516844217892086
-45.028500600120495,7.308385243722405
-44.83909432983462,7.118978973436548
-44.69568535566494,6.910519999266853
-44.50627908537908,6.7211137289809955
-44.36287011120939,6.512654754811301
-44.17346384092352,6.323248484525443
-44.03005486675384,6.114789510355763
-43.84064859646797,5.925383240069891
-43.65873468663651,5.732873532469618
-43.50783335201242,5.527517995614332
-43.36442437784273,5.319059021444652
-43.175018107556866,5.12965275115878
-43.031609133387185,4.921193776989099
-42.87813468663651,4.716904058074157
-42.69879388893163,4.523328532533547
-42.555384914761945,4.314869558363867
-42.411975940592264,4.106410584194187
-42.26856696642258,3.897951610024492
-42.16258468663651,3.6739899914463336
-42.07374361031559,3.4429282539175006
-41.97633193226209,3.2154165758639977
-41.9023846866365,2.978185611665488
-41.8373346866365,2.7372692876610785
-41.77609149033396,2.494776133935879
-41.7722846866365,2.22849204741987
-41.707234686636504,1.9875757234154605
-41.707234686636504,1.7197148071786899
-41.642184686636504,1.4787984831742804
-41.642184686636504,1.2109375669374884
-41.642184686636504,0.9430766507007178
-41.642184686636504,0.6752157344639258
-41.64360916174045,0.4079448551344669
-41.707234686636504,0.1664384942227457
-41.707234686636504,-0.10142242201404628
-41.7722846866365,-0.3423387460184557
-41.8373346866365,-0.5832550700228651
-41.9023846866365,-0.8241713940272675
-41.9674346866365,-1.065087718031677
-42.0324846866365,-1.3060040420360863
-42.10092151335515,-1.5455174964802225
-42.19833319140864,-1.7730291745337254
-42.29574486946215,-2.0005408525872284
-42.393156547515645,-2.228052530640724
-42.49056822556915,-2.455564208694213
-42.63397719973883,-2.6640231828639074
-42.7480346866365,-2.884639941137472
-42.87813468663651,-3.098611672909513
-43.06420412224788,-3.2894001053729482
-43.20761309641756,-3.4978590795426285
-43.39701936670343,-3.6872653498285075
-43.60547834087311,-3.8306743239981884
-43.8243351641799,-3.948980669761582
-44.09219608041668,-3.948980669761582
-44.360056996653455,-3.948980669761582
-44.60097332065786,-3.8839306697615825
-44.841889644662274,-3.818880669761583
-45.084864632497,-3.758800723901089
-45.32372229267109,-3.6887806697615773
-45.5646386166755,-3.623730669761578
-45.80550507442513,-3.558560281972966
-46.01396404859481,-3.415151307803285
-46.15737302276449,-3.2066923336335904
-46.195684686636504,-2.9547006281696895
-46.2607346866365,-2.71378430416528
-46.20985320469657,-2.466999187821642
-46.195684686636504,-2.2050070639240715
-46.130634686636505,-1.964090739919662
-46.0655846866365,-1.7231744159152527
