x,y,s
-50.18651349137175,15.335106364898024,33.86105307939389
-50.02830103778277,15.145325225277958,34.108132138454216
-49.86541253330603,14.959433704527804,34.35529265790964
-49.71228980818073,14.76541884197568,34.60245320460129
-49.54870010870482,14.580110587183405,34.84963884145905
-49.39627857857868,14.385512458673361,35.09682450946107
-49.23203994624531,14.200743997298325,35.34403638755279
-49.08021427199981,14.00565022570553,35.59124604568613
-48.91602871664327,13.820837613996027,35.838455669355234
-48.763501847398615,13.626327108361131,36.085637348781354
-48.600017487041214,13.440931230693728,36.33281899765023
-48.44678942279741,13.247003991016733,36.57997606099385
-48.28400625743918,13.06102484739143,36.82713309768843
-48.13007699819621,12.867680873672334,37.074268908579086
-47.967995027837134,12.681118464089145,37.321404696729985
-47.81336457359501,12.488357756327936,37.568522619665025
-47.651983798235094,12.301212080786847,37.81564052377053
-47.4966521489938,12.109034638983537,38.06274392397798
-47.33597256863306,11.921305697484549,38.309847309266885
-47.17993972439261,11.729711521639139,38.55693955256814
-47.01996133903101,11.54139931418225,38.80403178486246
-46.86322729979142,11.35038840429474,39.05111623753485
-46.70395010942898,11.161492930879966,39.298200683112356
-46.54651487519021,10.971065286950328,39.54528071175168
-46.38793887982693,10.781586547577653,39.79236073720844
-46.229802450589006,10.59174216960593,40.03943970859126
-46.07192765022489,10.40168016427537,40.286518680703985
-45.91309002598781,10.21241905226153,40.53359996165014
-45.75591642062285,10.021773780973085,40.78068124723864
-45.60076613485114,9.829445477942947,41.027788081060564
-45.444060536042386,9.638410910820035,41.27487278421689
-45.28405371024992,9.450122360598549,41.5219654033796
-45.12389396141877,9.261961014368474,41.76906019766061
-44.96295275218421,9.074449700228321,42.0161686065836
-44.80788273181673,8.882054631066175,42.26327703188447
-44.646240327583,8.695126582883923,42.510401215330134
-44.491871502214686,8.502148247763877,42.75752541906441
-44.32763286988131,8.317379786388834,43.00473729715613
-44.171704927591065,8.125698351312316,43.25183099545673
-44.007466295257686,7.940929889937273,43.499042873548454
-43.85226499934774,7.748644018010012,43.74614871887582
-43.691455065655646,7.5610235066349745,43.99325454855753
-43.53555257474654,7.369320900665613,44.24034861122822
-43.37544383605361,7.181117123332662,44.48744266216477
-43.21445161668081,6.9936482402954,44.73455210513654
-43.05527726143,6.804667226881115,44.98163569180429
-42.89773919207961,6.614325122950987,45.22871535471323
-42.74342137684952,6.421304356728079,45.47584083759727
-42.58541530094293,6.231351548632404,45.722919750754244
-42.42741014724748,6.041397973425767,45.9699986639138
-42.27309140980625,5.84837797431382,46.21712412351404
-42.116929464237906,5.656891187154521,46.46421467958667
-41.965156052134105,5.46175394302103,46.71142655767841
-41.81338264003028,5.266616698887574,46.95863843577013
-41.66624066567837,5.068141303292272,47.20570774441224
-41.52121158904537,4.868143017185048,47.452755811627604
-41.38742115053268,4.660414965251547,47.69984046310864
-41.26736444943404,4.444312903273982,47.94705234120038
-41.1586268555719,4.222565234322133,48.194025807395654
-41.05455969655094,3.998488102545906,48.44108963431444
-40.96886552822541,3.766878521671785,48.688044060145785
-40.897307124992494,3.530519978639745,48.93499742808692
-40.8257487217596,3.2941614356077054,49.18195079602806
-40.76294756350352,3.055377276139957,49.42885535307597
-40.70955620036727,2.814012953815258,49.67605441000946
-40.66963276822607,2.570410697391445,49.92290647050057
-40.62656923048289,2.327330224855892,50.1697719893789
-40.601384686636514,2.0815131962040283,50.41687575872284
-40.579152831331065,1.8355326324894463,50.66385894259507
-40.55185284636957,1.589832767835965,50.911070820686795
-40.5363346866365,1.3434803651646874,51.157911497203884
-40.5363346866365,1.0962684870729547,51.40512337529562
-40.5363346866365,0.849056608981229,51.65233525338734
-40.5363346866365,0.6018447308894963,51.899547131479075
-40.556746460914574,0.35576336173577516,52.146473599833016
-40.584046445876076,0.1100634970823009,52.393685477924734
-40.61134643083758,-0.13563636757118047,52.64089735601646
-40.639729270432305,-0.3811562968426827,52.88805241109918
-40.69335705632496,-0.6224813333595947,53.13526428919091
-40.733044065709755,-0.866122875591202,53.38211699793623
-40.7866718516024,-1.107447912108114,53.62932887602795
-40.86033251742062,-1.3432241621139127,53.87634372124091
-40.927970870297564,-1.5806684962363633,54.12323389639326
-40.996832467177555,-1.8177740113847136,54.37013659957535
-41.08140805226975,-2.0498174333279877,54.61711266979437
-41.17444035675404,-2.278580927526022,54.86406964166468
-41.274842609712415,-2.504485996682341,55.1112815197564
-41.38116114981687,-2.7274402119174184,55.35828802586714
-41.48549286533281,-2.9513853914149024,55.60534378937542
-41.59989001281319,-3.1703102568796027,55.85235553822633
-41.71994671391184,-3.3864123188571824,56.09956741631808
-41.84346622002995,-3.6004029698517357,56.34664851050526
-41.975455833620146,-3.8092290569037033,56.593690192674735
-42.117466274952626,-4.011403052235764,56.840755548068756
-42.269052605626676,-4.206675137034647,57.087959113473715
-42.4321642255006,-4.392026875292341,57.33486125484362
-42.61326015756166,-4.559706036036719,57.58166489654488
-42.81857933671576,-4.6964943642500465,57.82837730414512
-43.04306302690453,-4.799012338739814,58.07516235688181
-43.27974009628303,-4.869420760794139,58.322090243249015
-43.52106513279995,-4.923048546686783,58.56930212134074
-43.7635484221742,-4.969705944325497,58.81623340404946
-44.005252137957235,-5.02105483101942,59.06333134897825
-44.25219458243713,-5.025919558650461,59.31032170599777
-44.49824331950214,-5.004918599443158,59.55726506245612
-44.74276393406873,-4.970521864491317,59.804193121459896
-44.98846379872221,-4.943221879529837,60.05140499955161
-45.2318051632019,-4.901728394587639,60.29825865854715
-45.47407709187823,-4.8537990241523055,60.54522608954743
-45.710606305729556,-4.782856796730567,60.79216508735191
-45.94238635472614,-4.6976021506106385,61.03912732292223
-46.170682535125906,-4.603364959321823,61.28610868701096
-46.39363675036098,-4.497046419217359,61.533115193121695
-46.61116570407701,-4.380315547023471,61.77998548746254
-46.80551334723164,-4.228168675833118,62.026804605062395
-46.965801167909575,-4.040597614518628,62.273533380239364
-47.088477819920016,-3.8266461198736863,62.52016022997251
-47.1738174542921,-3.594899033461445,62.76712088525048
-47.23804485329241,-3.3565099198100015,63.01401059400697
-47.28470225093113,-3.1140266304357382,63.260941876715705
-47.33445938146414,-2.872058416312832,63.50797302593521
-47.361759366425645,-2.6263585516593366,63.75518490402695
-47.34411002188587,-2.3806586870058553,64.00151785524018
-47.316810036924366,-2.134958822352381,64.2487297333319
-47.275316551982186,-1.891617457872698,64.49558339232743
-47.23125623079484,-1.648702618474104,64.74246176542475
-47.170538278197085,-1.4093414444433208,64.98940394772875
-47.09236301825531,-1.1748156646179808,65.2366158258205
-47.01418775831353,-0.9402898847926622,65.48382770391223
-46.9245622051717,-0.7102050864657841,65.73075229603926
-46.82267823214099,-0.4850390516696379,65.97789615533247
-46.711925124962754,-0.26429665599564345,66.22486468773594
-46.605606584858286,-0.04134244076057314,66.47187119384668
-46.50520433189991,0.18456262839575288,66.71908307193841
-46.430727980401315,0.4197894489439591,66.96581852548687
-46.36457347449321,0.6576447848832245,67.21270226226741
-46.31791607685448,0.9001280742575091,67.45963354497617
-46.27822906746968,1.1437696164891307,67.70648625372151
-46.253506908858725,1.3890538837415605,67.953013243903
-46.259690680254494,1.6359232728003335,68.19996006871135
-46.29408741520635,1.880443887366944,68.44688812771514
-46.34502825917043,2.1222154066410823,68.69396794703654
-46.398927749466495,2.3634651853950572,68.94116546078419
-46.47710300940827,2.597990965220397,69.18837733887594
-46.58757708464928,2.818607927257588,69.43510870137142
-46.73524629817234,3.0166636432162406,69.6821557884751
-46.902914089526945,3.198198733128848,69.92927413487477
-47.07771928491547,3.3730039285173774,70.1764860129665
-47.260853921727545,3.5389753169860327,70.42363940054294
-47.45490227018149,3.6918366081573026,70.67066437069019
-47.6655979394876,3.820760026266818,70.91767431543208
-47.878408062043164,3.946215649908787,71.16471127980282
-48.09802236315231,4.059230519800998,71.41169873306393
-48.32264389448068,4.161250177297603,71.65840269098116
-48.55405498127403,4.247456127855109,71.90534915684452
-48.786730738367204,4.330401347481995,72.15236720759756
-49.02396640781174,4.398793046055147,72.39926432643558
-49.26529144432867,4.452420831947791,72.64647620452732
-49.510034253861804,4.485480393263465,72.8934417434443
-49.75337561834148,4.526973878205631,73.14029540243982
-49.99907548299499,4.554273863167126,73.38750728053157
-50.24368724556605,4.587024885793973,73.63430181829776
-50.490899123657776,4.587024885793987,73.88151369638948
-50.73778086828493,4.581064198944155,74.1284673876311
-50.982301482851526,4.546667463992314,74.37539544663488
-51.227583510041484,4.516852925037334,74.6224828392625
-51.47134271198472,4.477873994088618,74.8693388815015
-51.71219187716537,4.42503360006215,75.11591630871067
-51.95038318340413,4.360092053538111,75.36280191548568
-52.18234787258932,4.275313469814947,75.60977362497259
-52.410644052989085,4.181076278526163,75.8567549890613
-52.62527343543708,4.059076831038048,76.10363479179415
-52.8339294160456,3.9268512073646917,76.35065894810181
-53.025443753261186,3.7707223821275733,76.59774992614238
-53.21021221463624,3.606483749794208,76.84496180423412
-53.38560368611141,3.4323003307635247,77.09215005583893
-53.55562600995911,3.252985341500491,77.33925621922013
-53.719864642292485,3.0682168801254477,77.58646809731185
-53.87547321773306,2.8762697902571546,77.83356668909164
-54.022615192084956,2.677794394661859,78.08063599773374
-54.16268956958977,2.4743705409225427,78.32762202062474
-54.28814519323173,2.2615604183670115,78.57465898499545
-54.408201894330375,2.045458356389446,78.8218708630872
-54.52133157944334,1.8259013214230464,79.06885996660594
-54.621733832401716,1.5999962522667062,79.31607184469769
-54.70185004107827,1.3662232669130958,79.56319208986964
-54.78554796830098,1.1338394464933543,79.81018922146079
-54.861448764887356,0.898780978109599,80.05719815749623
-54.928693929543954,0.6612277371549098,80.3040856915229
-54.975351327182686,0.41874444778063946,80.55101697423164
-55.03578780245731,0.17930530904482112,80.79796569097698
