segment_id,s,ds,x,y,kappa,delta_kappa,width,d_left,d_right,delta_psi,psi,left_proj_x,left_proj_y,right_proj_x,right_proj_y,left_bd_idx,right_bd_idx
504,392.5725083737149,1.0457670722962007,-27.566523290447428,-6.534194861744512,0.12022638115852727,0.01644869378871366,2.3463153623133355,1.291652720026803,1.0546626422865326,-0.0015232139241172758,6.526109960168371,-10.274017701978686,34.8067523455806,-11.97473143284846,33.18991607645037,4421,4448
505,393.6182754460111,1.0498784939778716,-26.551368731119666,-6.283506041331867,0.12799975627983906,0.00808319060441971,2.3471094363223517,1.2516813324178275,1.0954281039045242,-0.00045525365654393166,6.52509850093188,-10.926042106434576,35.39372675003649,-12.46808308029954,33.6240822627001,4430,4455
506,394.668153939989,1.049847536088805,-25.532061257116016,-6.032200667166384,0.13316766797487084,0.004837884759379526,2.3435313185000073,1.2355186508191265,1.1080126676808808,0.00031542728540527224,6.525155909861505,-11.68947980819351,35.98353508427796,-13.056540667108903,34.080040567516484,4440,4463
507,395.7180014760778,1.0493054467232241,-24.512905732252868,-5.780400474155255,0.13574526882798027,0.004471840190446027,2.353977020801966,1.2308331307137184,1.1231438900882476,0.0005789485294585702,6.5257608118136385,-12.42099219207071,36.44723373794071,-13.610970025362226,34.415843295820714,4449,4470
508,396.767306922801,1.0505430123679957,-23.494444979852638,-5.527996243507659,0.1403271387004249,0.0098774498366148,2.378843291664539,1.2513416570235567,1.1275016346409823,0.0004073717372778622,6.526371211394013,-13.2760309103753,36.897309665806134,-14.196681274727352,34.70378056966304,4459,4477
509,397.817849935169,1.0494610000681064,-22.47483139181833,-5.274762290981667,0.15155918657474046,0.007797483064329791,2.365959773911633,1.232542673179837,1.1334171007317961,-6.374585565928803e-05,6.526616230728439,-14.170790188844515,37.2046875689987,-14.886514512616795,34.94918591091558,4469,4485
510,398.86731093523713,1.0471886015923815,-21.45634102669758,-5.021820569077701,0.15281100425790642,-0.0018455068830032736,2.3784204304168117,1.2326006871254194,1.1458197432913926,-0.0006560248069529823,6.526237344841352,-15.095306318533003,37.42281933023841,-15.511792584861134,35.08090005614429,4479,4492
511,399.9144995368295,1.0458791925838113,-20.439796491547572,-4.770167362486747,0.14860450752988127,0.0016618776345284567,2.3437071784584544,1.2041792270652132,1.1395279513932415,-0.0010994541894909615,6.525240776578261,-16.064133495509274,37.487869330238425,-16.159178034114415,35.14606933023842,4489,4499
512,400.9603787294133,1.0460280260879244,-19.424243784867546,-4.520103144803823,0.15547169063468688,-0.0002516940613834175,2.4183631645712254,1.2131159855591411,1.2052471790120844,-0.0012079143306247106,6.523936112686156,-17.04485328603651,37.487869330238425,-16.801912856452745,35.08101933023842,4499,4506
513,402.00640675550125,1.0474818580725582,-18.40820034537227,-4.271384874845032,0.14820154226557683,-0.015283602589939122,2.3843416179423915,1.2081004857864146,1.176241132155977,-0.0009756418323528068,6.5227139318704905,-17.987880593643148,37.33786283237053,-17.442014499928028,35.01596933023842,4509,4513
514,403.0538886135738,1.0495555943625163,-17.390477565738053,-4.023422542623634,0.13100245634553542,-0.014994590961485829,2.3659023455994683,1.1845843695511813,1.1813179760482873,-0.000523480445078009,6.521893596866725,-18.803828973727217,37.096567697471286,-18.15180986014111,34.82081933023842,4518,4521
515,404.1034442079363,1.0507954117797453,-16.370643869065738,-3.775549441745107,0.12419501912108495,-0.0031412781350132106,2.3378324494275873,1.1715927847927385,1.1662396646348487,-3.846064606432209e-05,6.521616173771545,-19.68809079120151,36.745668371497025,-18.74961259482414,34.60447181334538,4528,4528
516,405.15423961971607,1.0495971093072285,-15.349584393840637,-3.5273748103804623,0.12597323171078698,0.00035261539621658707,2.3520208772485676,1.1865493971012318,1.165471480147336,0.0002838420004834552,6.521812816010067,-20.550438903351843,36.33251511352308,-19.33537687503694,34.31740029832069,4538,4535
517,406.2038367290233,1.0485794446077534,-14.329780075561041,-3.2790838015735715,0.12475956067424372,-0.004875760385150711,2.3412681579599073,1.1806762160970004,1.160591941862907,0.0004209058408705303,6.52221235338653,-21.27944268844081,35.86371132843411,-19.96483598220156,33.92581803467336,4547,4543
518,407.25241617363105,1.0480439934037236,-13.31106539515942,-3.0306168251622427,0.1181670798234985,-0.006833928565412723,2.324050105872372,1.1797019391193815,1.1443481667529904,0.0005763625061395163,6.522695950776788,-22.039618971927517,35.26397246816253,-20.484774207239987,33.53597980963494,4557,4550
519,408.30046016703477,1.047693264800614,-12.293008562763708,-2.781708062621935,0.11381835763010721,-0.009833474566552368,2.347195329415884,1.1810383020111932,1.166157027404691,0.0007249580196090945,6.5234207685256935,-22.67663837504626,34.66166564182867,-20.953087811549153,33.06766620532578,4566,4557
520,409.3481534318354,1.0468782877489957,-11.275520419426035,-2.531976946014181,0.10242356702084453,-0.01684360815123986,2.3556398218362804,1.1915551773156388,1.1640846445206416,0.0006987638546042738,6.5242152723091165,-23.25981503719306,34.01343897968186,-21.447007925925636,32.508696090949286,4575,4565
521,410.3950317195844,1.0450270202206866,-10.258988710503289,-2.2817284411162246,0.08685153539680344,-0.022075272470366385,2.3423108856039767,1.1974381765108688,1.144872709093108,0.0007561753159274419,6.5248843794174975,-23.834875506360692,33.24322851051423,-21.90198873949677,31.920206399416543,4585,4573
522,411.44005873980507,1.042735008858358,-9.24442224699531,-2.031274124424139,0.06708078635800331,-0.02768722560173737,2.347951069200105,1.2004589390437,1.147492130156405,0.0013320298245395087,6.525797119466261,-24.302077629679246,32.51582638719567,-22.250600012573504,31.371773462053017,4594,4580
523,412.4827937486634,1.0410116776673135,-8.232390089648728,-1.7801722292475755,0.04252394927443995,-0.025350638107771203,2.3621201089796675,1.2072074057285347,1.1549127032511328,0.0021196041662704147,6.527665340706772,-24.725486664539982,31.762969200038725,-22.649269661441444,30.636484511204344,4603,4589
524,413.52380542633074,1.0402619090757526,-7.222675665553309,-1.5269084547539409,0.026494105332491535,-0.014920147244863822,2.3547125452111595,1.181010948716254,1.1737015964949056,0.0022975302467586555,6.530213837624473,-25.063190408047735,31.06431033422334,-22.979518999120096,29.966902648398182,4611,4597
525,414.5640673354065,1.0404757375585518,-6.2142979902517155,-1.2712515722438893,0.0186366114288761,-0.008622999415849637,2.3648196557185885,1.1942367175779833,1.1705829381406054,0.0019977848488110734,6.532447129724094,-25.457923903685103,30.287336081581476,-23.3097675648196,29.297323703700588,4620,4605
526,415.60454307296504,1.0412275215355749,-5.206223822886259,-1.013609017380452,0.01268857802045997,-0.00902758329544811,2.347582906154291,1.1650695401830231,1.182513365971268,0.001935094020953281,6.5343707037692695,-25.767814415303988,29.57880013808852,-23.664172291425977,28.53561527922249,4628,4614
527,416.6457705945006,1.042529324892996,-4.197944593851534,-0.7538452332168103,0.004183340387494638,-0.007009874365443968,2.3571790291647763,1.197409590655056,1.1597694385097204,0.0020198409545398623,6.536475421254166,-26.118525785717388,28.88983156113127,-23.99450731610677,27.866883124731217,4636,4622
528,417.6882999193936,1.0441616821494222,-3.188922839776599,-0.4914316494622267,0.001465683602982933,-0.004473738072050811,2.366296739677282,1.1977012098235513,1.1685955298537305,0.0016380193967131334,6.538579561186989,-26.485534686636505,28.100108693213325,-24.33859301075367,27.105116474590933,4645,4631
529,418.73246160154304,1.0457665872887105,-2.1788895386357714,-0.22667831912910708,-0.0029791688696728562,-0.015341552237438313,2.363460944841796,1.1912297561508807,1.1722311886909154,0.0009709416314139424,6.539893461598648,-26.799503279085485,27.40116116592671,-24.6449013192794,26.42964769020793,4653,4639
530,419.77822818883175,1.046937653550458,-1.167497902867117,0.039192016159962685,-0.023096328779114897,-0.0259634336339892,2.362245047453796,1.1827097843048016,1.1795352631489944,0.000756789184601024,6.540608759550455,-27.111703361450775,26.696387563100437,-24.98387958577256,25.67005850804504,4661,4648
531,420.8251658423822,1.04773793410493,-0.15515169220650557,0.30610009805468485,-0.04454694301208269,-0.025035762596251183,2.357438025684218,1.1714440694407322,1.1859939562434858,0.00087196800784377,6.541477197534684,-27.43435677278888,25.994055397160153,-25.335019784294165,24.921449268039886,4669,4657
532,421.87290377648714,1.0486981208105135,0.857715132760708,0.5742398981753765,-0.06317889026749793,-0.027522913269321447,2.3554373066268757,1.1508873892994451,1.2045499173274306,0.000697544359412376,6.542435249649702,-27.77717557689948,25.300269422073928,-25.710736294882196,24.169654031172534,4677,4666
533,422.92160189729765,1.0500953007097564,1.8712816952288143,0.843547852324269,-0.08861146308474865,-0.024686523444452053,2.335358144502166,1.1554904016964223,1.179867742805744,0.00026666161755369076,6.542939554679659,-28.17199218447117,24.63847161392642,-26.20228608473199,23.383817386251632,4685,4676
534,423.9716971980074,1.0503046777029112,2.8861366273540034,1.1133099798198616,-0.10270231561124299,-0.00769438581843807,2.335627681183343,1.1661282131783746,1.1694994680049686,2.9629771746938406e-05,6.542994917298396,-28.56356286929017,24.091141147584754,-26.685231620517357,22.702572359376536,4692,4685
535,425.0220018757103,1.0478133391208644,3.9012143674275355,1.3831398635842922,-0.10093026869321321,0.0014097320152476325,2.347918478385206,1.1803957738975366,1.1675227044876695,-0.0002212629115481952,6.543001789051597,-29.01246552152431,23.577188495350615,-27.282195728325632,21.989908288549294,4699,4695
536,426.0698152148312,1.0449711024849648,4.913877887650382,1.6523343937704646,-0.10044531744847217,0.004456393369989354,2.340729261736299,1.18209134811779,1.158637913618509,-0.0009004733631023969,6.5425306815972215,-29.551694914410486,23.02142691070524,-27.93780478461175,21.32602087027097,4707,4705
537,427.11478631731615,1.0425779132892785,5.924147674630124,1.9198659687761026,-0.09379552851574534,0.008862765366607656,2.3405711391806703,1.1721647789977365,1.1684063601829338,-0.001671832707709585,6.541117292407216,-30.06326246759152,22.57037528320563,-28.567016405937512,20.770137610937415,4714,4714
538,428.1573642306054,1.041677419852988,6.932331640948243,2.1848194351333072,-0.08625592192283492,0.003814335136156799,2.344778391076354,1.1791788709436697,1.1655995201326848,-0.0020254897763890044,6.539040648873703,-30.605233202933945,22.17356318500268,-29.31173981260665,20.217019186274054,4721,4724
539,429.1990416504584,1.0423762877022682,7.940348278201424,2.4472807371565564,-0.08768873140722834,-0.003168645240848087,2.3669716562553815,1.1815428728599033,1.1854287833954782,-0.0019041498907002427,6.536895654538552,-31.25250130386192,21.75794574895614,-30.00192418954525,19.747921387918517,4729,4733
540,430.2414179381607,1.0441584014512841,8.949588846361594,2.707890088040591,-0.09132896162805179,-0.003548848290253758,2.369302513485107,1.1827029453443982,1.186599568140709,-0.001561694741722552,6.535072298234248,-31.843595025249353,21.43243193382003,-30.816624652215467,19.296759108886956,4736,4743
541,431.28557633961196,1.046940823744137,9.961009757623396,2.9673038580680733,-0.09337048083507857,-0.004276101735495028,2.3490307819646006,1.165852869302786,1.1831779126618147,-0.0011677473492969074,6.533637124286079,-32.535808454361444,21.097317070608792,-31.57923515450484,18.951024587684262,4744,4752
542,432.3325171633561,1.0498172326159079,10.9754376650421,3.2261493211760794,-0.0981750526981609,-0.0028704136942949445,2.3518985781046853,1.158936472218503,1.1929621058861821,-0.0006410827478638057,6.53263042265691,-33.152306164577446,20.861322264278556,-32.42889846187739,18.62340102504071,4751,4762
543,433.382334395972,1.0462650701922485,11.992701643573877,3.4848792802316217,-0.09796604819422511,0.0009480476573935142,2.3589192915935513,1.1575975038393718,1.2013217877541795,0.0004396688196342647,6.532292928869702,-33.79926480389443,20.67122839677223,-33.317225372296555,18.36095452969596,4758,4772
544,434.42859946616426,1.046963376751421,13.006303029021657,3.742784362959296,-0.0966572168273621,-0.0021640689280465783,2.381038819755097,1.1436310818109439,1.237407737944153,0.0019120585209103516,6.533552004688842,-34.549046204010324,20.50981933023842,-34.115528368744386,18.168019330238423,4766,4781
545,435.4755628429157,1.0163735548691761,14.020715843188123,4.003508550958268,-0.10143074896137948,0.008044543424641757,2.414691174193467,1.168384761064473,1.2463064131289943,0.0014577553297288495,6.536295304157893,-35.223644485461506,20.444769330238422,-35.02221594594598,18.03848970666851,4773,4791
546,436.49193639778485,0.9511876149691716,15.004417433631318,4.25961130375769,-0.08377780461754776,0.026090180870178174,2.3417781276904845,1.127144851522702,1.2146332761677827,-0.0057753488673015,6.536559845097938,-35.99362640982395,20.379719330238416,-35.968337200031705,18.037919330238417,4781,4801
547,437.443124012754,0.8725595434921161,15.92568660630416,4.49678090111451,-0.059660050946830405,0.011612131966900013,2.4114866432924726,1.1673002477971985,1.2441863954952743,-0.02365942513043302,6.52493195198432,-36.668326990163585,20.444769330238422,-36.81985992230626,18.037919330238417,4788,4810
548,438.31568355624614,0.7997304102536305,16.77494161795956,4.696167222900412,-0.06518663960769171,-0.010993306466574971,2.4130796040800178,1.1746809341647693,1.2383986699152485,-0.04942585705025853,6.493411035745483,-37.43245397594693,20.50576611927358,-37.65518713380518,18.102969330238416,4796,4819
549,439.1154139664998,0.747266488384696,17.560053619958648,4.845519583385347,-0.07726046877764618,-0.010060727388884121,2.36929665686176,1.1479773389283026,1.2213193179334576,-0.07613186141967881,6.4422775877839,-38.205334260647675,20.57486933023842,-38.565397255686435,18.233069330238425,4804,4829
550,439.86268045488447,0.7165028677782743,18.29967425537932,4.940807887172197,-0.08129398695261303,-0.010242443572098085,2.400658468220712,1.1490683935884514,1.2515900746322608,-0.09982046376407162,6.375635282241677,-38.8619644079538,20.70496933023842,-39.390314410619126,18.36316933023842,4811,4838
551,440.57918332266274,0.7050647890262098,19.00679416907192,4.979653075220299,-0.09365874594981385,-0.006332042478900964,2.3533987631864988,1.0902840409304615,1.2631147222560373,-0.114755598033849,6.296163451808075,-39.61396658665866,20.83506933023842,-40.28453681586008,18.579223381927175,4819,4848
