x_m,y_m,s_m,kappa_radpm,vx_mps
-8.221842833757426,28.373494530634122,397.98934086292843,-0.02195206803026056,5.134790445342444
-8.273893664262548,28.458891353541105,398.0893381847533,-0.018682307222727877,5.2004105854781155
-8.325944307975867,28.544284029580094,398.1893355065782,-0.015725461103126684,5.266594752152153
-8.378000661289192,28.62966807074052,398.289332828403,-0.013059984079350976,5.333237852097047
-8.430071827933196,28.715040795382,398.38933015022786,-0.010662989261362426,5.400241775408058
-8.482166597343591,28.80039771059152,398.4893274720527,-0.008511534955609766,5.467516235897525
-8.534293069627628,28.885733175765477,398.58932479387755,-0.006582795096895164,5.534979019365559
-8.586465483213644,28.971051797745464,398.68932211570245,-0.004855314243203057,5.602556200698044
-8.6386936734552,29.05635477573132,398.7893194375273,-0.0033118397787168133,5.6701817150249845
-8.690980446631817,29.141638231017957,398.88931675935214,-0.0019343091291407018,5.737795348915751
-8.74332533238424,29.226899381068364,398.989314081177,-0.0007030960867202302,5.805343496110701
-8.795724583714419,29.312136539513627,399.0893114030019,0.00040270111006228073,5.872780393278568
-8.848171176985536,29.397349116152935,399.18930872482673,0.0014058367545091183,5.939601610058612
-8.900654811921987,29.482537616953564,399.2893060466516,0.0023298300436985185,6.005069802731219
-8.953155773288293,29.56769339660571,399.3893033684764,0.003198577394753419,6.069250115247376
-9.005655472284971,29.65281231360939,399.48930069030126,0.00403631334964141,6.132193111146119
-9.058139072547792,29.737896400537668,399.58929801212616,0.004866737084578995,6.193934184330617
-9.110631169026753,29.82301158204313,399.689295333951,0.005711505734376337,6.254493511738853
-9.163148388424926,29.90820731576759,399.78929265577585,0.006590620216072958,6.313876967532821
-9.215678458521316,29.993479403784278,399.8892899776007,0.007522097477160746,6.3720768597511315
-9.268210889069838,30.0788197054998,399.98928729942554,0.008521282627734822,6.429072927354192
-9.320736971799342,30.16421613765417,400.08928462125044,0.009600872964050171,6.4848338361712115
-9.373249780413579,30.249652674320778,400.1892819430753,0.010770672796270458,6.539318734454532
-9.425744170591216,30.335109346906385,400.28927926490013,0.012038219087345576,6.5924790403801135
-9.478177348671604,30.420498352071604,400.389276586725,0.013409808467773489,6.569800879490011
-9.530516271215935,30.505744410821208,400.4892739085499,0.014890691747483538,6.517599329850769
-9.582758575684386,30.590821957061937,400.5892712303747,0.016485225873704188,6.465864515712441
-9.635014937858054,30.67588875557765,400.68926855219956,0.01819736417755701,6.414652960024452
-9.687361593007674,30.761043411787007,400.7892658740244,0.020030262224782127,6.364022380257671
-9.739801872640419,30.846261494965784,400.88926319584925,0.02198548113843415,6.314030752535122
-9.792343175387998,30.931520593557728,400.98926051767415,0.024062961554823025,6.264735397787131
-9.84499696700664,31.016800315174514,401.089257839499,0.026261045498901927,6.216192117151973
-9.897778780377086,31.102082286595795,401.18925516132384,0.028576092961767618,6.16845412099847
-9.950708215504601,31.187350153769145,401.2892524831487,0.03100369176873981,6.1215717353441965
-10.003695901198034,31.272406250932974,401.38924980497353,0.033538914975866266,6.075592276574616
-10.05669097390113,31.357114090858833,401.48924712679843,0.03617685938894225,6.0305602581867985
-10.109719540945708,31.441462241629118,401.5892444486233,0.038912690088490916,5.986517621093502
-10.162991013176008,31.525722225189984,401.6892417704481,0.04174221391494012,5.94350430327754
-10.21655920484,31.609917635793273,401.78923909227296,0.04466082195407395,5.9015581696681885
-10.270453408684663,31.694030259857957,401.88923641409787,0.04766336696156138,5.8607148705159835
-10.324704018726921,31.77803998819344,401.9892337359227,0.050743656212532885,5.821007401927394
-10.379342530253641,31.861924815999554,402.08923105774755,0.05389434051168574,5.782465603440142
-10.434401539821614,31.94566084286652,402.1892283795724,0.057106607799538384,5.745115476226366
-10.489914745257577,32.029222272774994,402.28922570139724,0.06037088776439838,5.708978904248367
-10.545733642145775,32.112298460232275,402.38922302322214,0.06367726616235268,5.6740736002725845
-10.601866423936663,32.194824791830385,402.489220345047,0.06701525848212682,5.640412904410169
-10.658432399485998,32.276894375955905,402.58921766687183,0.07037446591388254,5.6080059365091435
-10.715587449375024,32.35864318736826,402.6892149886967,0.07374509730481074,5.576858020778567
-10.773370155628665,32.44004082085714,402.7892123105215,0.07711744901216469,5.546970793488656
-10.831820094253237,32.52105619623038,402.8892096323464,0.08048167899868623,5.51834216218749
-10.890977835236429,32.601657558313924,402.98920695417127,0.08382834119812416,5.490966541504109
-10.950884942547297,32.6818124769518,403.0892042759961,0.08714747856326767,5.464834562895159
-11.011583974136288,32.761487847006165,403.18920159782095,0.09042983119740293,5.4399334313938965
-11.073032989300852,32.84053207878603,403.28919891964586,0.0936670197502968,5.416247362991859
-11.135154469594324,32.91875004124568,403.3891962414707,0.09685102260873742,5.393757717053032
-11.198016690448128,32.99614343845537,403.48919356329554,0.09997392868357834,5.372442976620322
-11.261780877363398,33.07281673690716,403.5891908851204,0.10302899893353722,5.352279292210641
-11.326484016735497,33.148739589287544,403.68918820694523,0.1060094722421167,5.333240365267338
-11.39215658488314,33.22388456871708,403.78918552877013,0.1089084605755364,5.315297261114582
-11.458822548048355,33.29822716875035,403.889182850595,0.11171927503169138,5.2984183845349735
-11.526499362396514,33.37174580337596,403.9891801724198,0.11443561087484462,5.282569543832389
-11.595197974016305,33.444421807016525,404.08917749424467,0.1170514994759261,5.267713979998893
-11.664895317579361,33.51620830440057,404.1891748160695,0.11956170662915311,5.2538126023687575
-11.73546886761094,33.586958578268835,404.2891721378944,0.12196146557219979,5.2408240781959465
-11.806922303029515,33.65667115613426,404.38916945971926,0.12424629159241796,5.228704819910095
