segment_id,kappa,delta_kappa,delta_psi,d_left,d_right,d_inner,left_bd_idx,right_bd_idx,s_m,x_m,y_m
156,-0.0004937168561293837,0.0006148164894113964,-9.173027317199711e-05,0.726064027853233,0.8708518730881515,0.726064027853233,525,1474,124.45866668965274,-13.364055194609353,-3.037641955514478
157,0.00012109963328201271,0.000624159538874479,0.0009485852531225802,0.7166173906009701,0.8409854812826194,0.8409854812826194,527,1471,125.25647865561206,-12.586983000022707,-2.8569185785504754
158,0.0007452591721564917,0.000376913584889052,0.00221232014777506,0.7402118856749936,0.8154661302257434,0.8154661302257434,531,1467,126.05429062157137,-11.809888513439821,-2.676265154236584
159,0.0011221727570455437,0.00024264188676197031,0.0012255120792001861,0.7570625701553717,0.8466513983779798,0.8466513983779798,534,1464,126.85210258753068,-11.032963579968387,-2.4948741662516234
160,0.001364814643807514,0.00016500895839198135,0.00010533327404083082,0.7488992136375848,0.8126005088053999,0.8126005088053999,537,1461,127.64991455348999,-10.256446949966064,-2.3117660212861395
161,0.0015298236021994954,8.183406562833027e-05,0.0009743645442759075,0.7850144825972364,0.7821920189599423,0.7821920189599423,539,1457,128.4477265194493,-9.480160879299978,-2.127707705398687
162,0.0016116576678278257,3.486779955267738e-05,0.0019041255211371677,0.7740173089531337,0.806939538653565,0.806939538653565,543,1454,129.24553848540862,-8.70389994475129,-1.9435689844091377
163,0.001646525467380503,-4.45071776439094e-05,0.0019379391476506136,0.7934975795082082,0.7676609067204947,0.7676609067204947,546,1451,130.04335045136793,-7.927802527330494,-1.7586701137246592
164,0.0016020182897365936,-0.0002005305855157834,0.001927147085146963,0.7939900353196743,0.7602685864989238,0.7602685864989238,550,1447,130.84116241732724,-7.152067712160881,-1.572295984519822
165,0.0014014877042208102,-0.00026455942582885,-0.00022178415366136406,0.8404990034935802,0.7624381413056404,0.7624381413056404,553,1444,131.63897438328655,-6.376697950653115,-1.3844194646502908
166,0.0011369282783919602,-0.00013238681273514976,0.00010411260214704399,0.8218802643099852,0.7149716361050114,0.7149716361050114,556,1441,132.43678634924586,-5.601691044455692,-1.1950488841875089
167,0.0010045414656568105,0.00014861735702978007,0.0007812051625628591,0.8751756475232091,0.7027419416174308,0.7027419416174308,559,1437,133.23459831520518,-4.826640436647895,-1.0058497724471147
168,0.0011531588226865906,0.0003362921065789956,0.000897319741429925,0.8740804973158361,0.7082281371195951,0.7082281371195951,562,1435,134.0324102811645,-4.051590431336041,-0.8165653046206904
169,0.0014894509292655862,0.0002630573558525908,0.002892203503524371,0.9055822885420981,0.6609313874918,0.6609313874918,566,1431,134.8302222471238,-3.276698958305258,-0.6266779763918374
170,0.001752508285118177,1.149383722918616e-05,0.0013792523814957214,0.9551103419062701,0.6138815825263848,0.6138815825263848,569,1428,135.6280342130831,-2.5019932410455894,-0.436099102640254
171,0.0017640021223473631,-0.0003828577263202727,0.0012597533624179036,0.9583334518261784,0.5865474950065419,0.5865474950065419,572,1424,136.42584617904242,-1.7278493731556002,-0.24328226989033935
172,0.0013811443960270904,-0.0005088897537162308,0.0010415178076170761,0.997404239958363,0.5970466098343133,0.5970466098343133,575,1421,137.22365814500174,-0.9539465989931427,-0.04939147098196785
173,0.0008722546423108596,-0.00030484832633753363,-0.0006437101488545593,1.0253749675769532,0.5494644412716269,0.5494644412716269,578,1418,138.02147011096105,-0.18031766020890477,0.1454668044159397
174,0.000567406315973326,-0.00011418309972548548,-0.00021955484948898984,1.0467439869835982,0.509909500755966,0.509909500755966,581,1415,138.81928207692036,0.5931460476178684,0.34114037032194094
175,0.0004532232162478405,-4.724318467836335e-05,0.0007807920602491691,1.1041135975608338,0.47966589044332475,0.47966589044332475,585,1411,139.61709404287967,1.3667544295721885,0.536320772008341
176,0.00040598003156947713,4.038533046804831e-05,0.0009198482263257368,1.1008872940294427,0.470939847581613,0.470939847581613,587,1408,140.41490600883898,2.1404004417985125,0.7313300078014816
177,0.00044636536203752545,-0.00019340067768061126,0.00043523679849855057,1.141089609519652,0.42662974320257907,0.42662974320257907,591,1405,141.2127179747983,2.9138237933894495,0.9269254967871149
178,0.0002529646843569142,-0.000532213981881568,9.820793156656293e-05,1.1901293211575998,0.3891774004594528,0.3891774004594528,594,1401,142.0105299407576,3.6871270692261793,1.12324761055637
179,-0.00027924929752465386,-0.00041527452531210456,-0.0004426354048634451,1.1890310172281628,0.3701047060474144,1.1890310172281628,597,1398,142.80834190671692,4.46027381037261,1.3198882139889894
180,-0.0006945238228367584,-2.8977295027196375e-05,-0.002482193521498033,1.2495392927215505,0.34233828920693415,1.2495392927215505,601,1395,143.60615387267626,5.233405561153944,1.5166058460872711
181,-0.0007235011178639548,0.00029921126136680176,-0.0009619980348816171,1.2487691885525325,0.30469915431360123,1.2487691885525325,603,1392,144.40396583863557,6.006711520986368,1.7130033924334864
182,-0.00042428985649715304,0.0004950284710469924,0.0008836108555931865,1.2872839591273826,0.2726856173449387,1.2872839591273826,607,1388,145.20177780459488,6.78063677700616,1.9075145647946659
183,7.073861454983943e-05,0.0003246130770800458,0.0007459473544542128,1.3091609214077455,0.2681818247453819,0.2681818247453819,610,1385,145.9995897705542,7.554530574647581,2.101226510539654
184,0.00039535169162988526,-0.00024209429432270826,0.002328697178784811,1.3298864301825335,0.22448223032873849,0.22448223032873849,613,1382,146.7974017365135,8.328209452812862,2.295611284483702
185,0.000153257397307177,-0.0005901754042513209,-0.0005961379112244813,1.325631395082046,0.2678942305753892,0.2678942305753892,616,1379,147.59521370247282,9.101749125447936,2.490574642898861
186,-0.0004369180069441439,-0.0008169928281673742,-0.0023879703151354903,1.3745367608791226,0.20212829115965508,1.3745367608791226,620,1375,148.39302566843213,9.874753680054463,2.6873187010867636
187,-0.0012539108351115181,-0.0012239088604386588,-0.001968009816839089,1.36055470347906,0.21315825722005394,1.36055470347906,623,1372,149.19083763439144,10.648149965287294,2.883671618836457
188,-0.002477819695550177,-0.002116233690589543,-0.0017312695242068799,1.3791326294038595,0.18993855916953725,1.3791326294038595,626,1368,149.98864960035075,11.422108701919734,3.07820120281282
189,-0.00459405338613972,-0.003703353417352194,-0.0027392777286534553,1.4025936437928208,0.21432412736735523,1.4025936437928208,629,1365,150.78646156631007,12.196132098183677,3.2711283200814885
190,-0.008297406803491914,-0.005803346490645343,-0.007818856028991572,1.389429300448538,0.16977191625549384,1.389429300448538,632,1362,151.58427353226938,12.970513202438116,3.4627212563201875
191,-0.014100753294137257,-0.007321762503433065,-0.016470813148623087,1.3761375710298964,0.21175364756869824,1.3761375710298964,635,1359,152.3820854982287,13.745308683290277,3.652165936052431
192,-0.021422515797570322,-0.0064273692311254856,-0.02573346106665575,1.3942444328636878,0.21430097886874286,1.3942444328636878,639,1355,153.179897464188,14.521718761269076,3.8355839748253486
193,-0.027849885028695807,-0.0022979955559542103,-0.03267088267626361,1.371453883371302,0.18479205306968946,1.371453883371302,642,1352,153.9777094301473,15.30125568807625,4.006235854071042
194,-0.030147880584650018,0.003986979001200198,-0.03326657247461018,1.3145397759410895,0.26342350129011954,1.3145397759410895,645,1349,154.77552139610663,16.084607361867548,4.156712151558279
195,-0.02616090158344982,0.010147153086656393,-0.018651765422700972,1.2996774757761813,0.29327935554790324,1.2996774757761813,648,1345,155.57333336206594,16.872446898222528,4.28151841711322
196,-0.016013748496793427,0.013359796802034949,-0.00042541177749377823,1.19029683548074,0.3961416253317904,1.19029683548074,652,1342,156.37114532802525,17.66408639848614,4.380062292161569
197,-0.0026539516947584785,0.008317053725124892,0.016547283745699914,1.1037417221471544,0.45851647394158646,1.1037417221471544,654,1339,157.16895729398456,18.45786323062826,4.463870560094244
198,0.005663102030366413,-0.009829421758241984,0.02797568288853114,1.0100252457375078,0.5418731674586617,0.5418731674586617,658,1336,157.96676925994387,19.251402449889433,4.547312411669142
199,-0.004166319727875572,-0.04046785765014256,0.014890332979061949,0.9630640808276505,0.6310047037123462,0.9630640808276505,661,1332,158.76458122590319,20.04330582750756,4.643855295279788
200,-0.044634177378018135,-0.06836426895851883,-0.043395522537146736,0.8701892663851782,0.6768390997456327,0.8701892663851782,664,1329,159.5623931918625,20.832105441033818,4.762497502759147
201,-0.11299844633653697,-0.07494340881204078,-0.1597465040702386,0.8278671732814129,0.7624830050716452,0.8278671732814129,667,1326,160.3602051578218,21.617834022002306,4.8926699858478
202,-0.18794185514857775,-0.051296507661121565,-0.2847943840832352,0.7600016155273678,0.8240588193404017,0.7600016155273678,670,1322,161.15801712378112,22.41491073552319,4.989415260812597
203,-0.23923836280969932,-0.008735922112198147,-0.2966441414907717,0.6113223067987622,1.0369212568802906,0.6113223067987622,672,1318,161.95582908974043,23.207134303669424,4.958532852428104
204,-0.24797428492189746,0.037448569963959066,-0.22092278650914743,0.5997521257884196,1.0651909551981478,0.5997521257884196,673,1309,162.75364105569975,23.95358058341776,4.708052532935479
205,-0.2105257149579384,0.0679467899717214,-0.07337720236779743,0.73266066296675,0.834274805631921,0.73266066296675,675,1306,163.55145302165906,24.59852782871552,4.247228597405468
206,-0.142578924986217,0.0730007454326318,0.002496921999064483,0.8094916769254928,0.7245975642946936,0.8094916769254928,678,1302,164.34926498761837,25.129789223072606,3.6529555829653937
207,-0.0695781795535852,0.05089287980404169,0.016890050147535085,0.8337652285075615,0.704222147253822,0.8337652285075615,681,1299,165.14707695357768,25.61779129972002,3.019077671457557
208,-0.018685299749543506,0.01888246741515422,0.019521764005551834,0.8798556954114936,0.6715697848853989,0.8798556954114936,684,1296,165.944888919537,26.105669714274974,2.38862334979846
209,0.00019716766561071367,-0.00482426841063824,0.000746234548933522,0.9412531744582308,0.6153173050093723,0.6153173050093723,687,1293,166.7427008854963,26.604617912522805,1.7658854434621936
210,-0.004627100745027526,-0.012850948577857993,-0.016990611479542395,1.0135944153183292,0.5336261561660736,1.0135944153183292,691,1289,167.54051285145562,27.115549280991953,1.1530993900112578
211,-0.01747804932288552,-0.01160258797816931,-0.0336678739288363,1.0840849261769518,0.4819796772130094,1.0840849261769518,694,1286,168.33832481741493,27.62699826720603,0.5406223574758583
212,-0.02908063730105483,-0.0062966574043678315,-0.040500514292816536,1.1430680597886735,0.4312134458688532,1.1430680597886735,697,1283,169.13613678337424,28.12791446116997,-0.08038983837655972
213,-0.03537729470542266,9.905505937365944e-07,-0.032792945810685925,1.159156449354194,0.4022773033287656,1.159156449354194,700,1280,169.93394874933355,28.60741494324838,-0.7176091987365962
214,-0.035376304154828925,0.004964751707479228,-0.022956081521392946,1.1358160221112454,0.3928073199505287,1.1358160221112454,703,1276,170.73176071529286,29.060846356182477,-1.3739013514685148
215,-0.030411552447349697,0.007420263728175374,-0.01661230183252904,1.110580642143664,0.44119455040864775,1.110580642143664,706,1273,171.52957268125218,29.49253857170287,-2.0447422777011153
216,-0.022991288719174323,0.007295571054889736,-0.011100924776476617,1.0676177476464423,0.5016637519627789,1.0676177476464423,710,1270,172.3273846472115,29.90872604094477,-2.7253278433968253
217,-0.015695717664284587,0.006142890556486473,-0.007005103980525895,1.0088541116706808,0.5405649484006738,1.0088541116706808,713,1266,173.1251966131708,30.31358178918418,-3.4127861257846908
218,-0.009552827107798114,0.005160031416164381,-0.003940904512497845,0.9428966333023558,0.5958244507814346,0.9428966333023558,716,1263,173.9230085791301,30.71080386506205,-4.104735493209017
219,-0.004392795691633733,0.004566146769213893,0.0016617365835176479,0.8747940418018829,0.6999324271559464,0.8747940418018829,719,1260,174.72082054508942,31.10315798881641,-4.799430844883696
220,0.00017335107758016056,0.004473858072493322,0.003456612816821192,0.7953934558501675,0.7852476818273464,0.7852476818273464,722,1257,175.51863251104874,31.49276765133407,-5.495660427865535
221,0.0046472091500734825,0.004582723381561911,0.006472139297950541,0.696064019659006,0.8456260332231015,0.8456260332231015,725,1253,176.31644447700805,31.883538194690683,-6.191249576496467
222,0.009229932531635393,0.004503439015373969,0.010734547438195907,0.6100691790037309,0.9065023103863611,0.9065023103863611,728,1250,177.11425644296736,32.276734217997614,-6.885525212879762
223,0.013733371547009363,0.0040274095521379005,0.014422001017652342,0.5520309732753412,1.00530390223091,1.00530390223091,731,1247,177.91206840892667,32.674376826635935,-7.577174372366294
224,0.017760781099147263,0.0030082654138841626,0.02020374807560188,0.497624605471621,1.0695284005360637,1.0695284005360637,735,1244,178.70988037488598,33.07941666153027,-8.264508019133714
225,0.020769046513031426,0.001203732982293322,0.01988825645507042,0.44619045311664113,1.1043313139919413,1.1043313139919413,738,1240,179.5076923408453,33.49433801195956,-8.945947388238265
226,0.021972779495324748,-0.0010468799739551914,0.019266652784738714,0.4140166650849162,1.1495022027561417,1.1495022027561417,741,1238,180.3055043068046,33.92292666787591,-9.618842197594303
227,0.020925899521369556,-0.002564603181985342,0.016575986431620393,0.4022642271474513,1.1809308101359428,1.1809308101359428,744,1234,181.10331627276392,34.36478564072253,-10.28304040907048
228,0.018361296339384214,-0.0014797257251210304,0.009310850477126653,0.3950402114930389,1.176649534624072,1.176649534624072,747,1231,181.90112823872323,34.81936409108764,-10.938610519098603
229,0.016881570614263184,0.0031021700030915804,0.007902520430813187,0.3948264913962851,1.1628205528479114,1.1628205528479114,750,1228,182.69894020468254,35.28476651353342,-11.586583947783932
230,0.019983740617354764,0.009519841902583238,0.009150034037145982,0.40841028945717506,1.1458496777535379,1.1458496777535379,754,1225,183.49675217064186,35.75615888376278,-12.23016469186858
231,0.029503582519938003,0.016203997196098427,0.02960863973977723,0.44245498854493026,1.1277231652457447,1.1277231652457447,756,1221,184.2945641366012,36.23237962377708,-12.869674181636155
232,0.04570757971603643,0.020766470121542056,0.05608538859578749,0.4825609098652291,1.0640575776866286,1.0640575776866286,760,1217,185.0923761025605,36.71447483215398,-13.504856116221717
233,0.06647404983757849,0.019618789799008662,0.07256817315001518,0.5267839494777695,1.0255681568483852,1.0255681568483852,763,1214,185.89018806851982,37.21563840936378,-14.126077018919178
234,0.08609283963658715,0.011130445804107922,0.09897539985601878,0.629229287816456,0.9125661718124516,0.9125661718124516,766,1211,186.68800003447913,37.75073211414411,-14.71811172699824
235,0.09722328544069507,-0.0007563819116958997,0.0956349149014093,0.7195811097675247,0.8291239814913858,0.8291239814913858,770,1209,187.48581200043844,38.32714880690881,-15.26960606224959
236,0.09646690352899917,-0.009085699586215482,0.07748047760620524,0.8162098158534788,0.7340314451698047,0.7340314451698047,773,1206,188.28362396639776,38.95522476918303,-15.761431625404422
237,0.08738120394278369,-0.012987133780289886,0.050834179059537465,0.9344578619984931,0.6186636544887607,0.6186636544887607,777,1203,189.08143593235707,39.626916990307166,-16.190729954223933
238,0.0743940701624938,-0.010779225473903212,0.024968186632405853,1.0086147259712783,0.5545025030562258,0.5545025030562258,780,1200,189.87924789831638,40.32973330466883,-16.56670136334162
239,0.06361484468859059,0.03205230795883092,0.052296496390171754,1.0671714936710202,0.5014223514143683,0.5014223514143683,784,1197,190.6770598642757,41.05228787791419,-16.907202138519065
240,0.09566715264742151,0.18301750475247056,0.031478703412825215,1.12666889446739,0.41510246005496215,0.41510246005496215,787,1194,191.474871830235,41.78306679625481,-17.229535176592147
241,0.27868465739989207,0.2097624961638253,0.08636331585278656,1.2479019864447582,0.30065973412248853,0.30065973412248853,790,1191,192.27268379619431,42.52210271784204,-17.510342661669714
242,0.4884471535637174,0.06470668644319322,0.8402960386127094,1.4352113409808753,0.167727527782735,0.167727527782735,793,1188,193.07049576215363,43.29982487350989,-17.778155459529337
243,0.5531538400069106,0.009711644672359077,1.0969876460153696,1.700167014127224,0.6422886614980672,0.6422886614980672,796,1187,193.86830772811294,44.08191299421207,-17.973922967748216
244,0.5628654846792697,-0.037396266780055254,0.1724239923420381,1.6323623194461558,0.7929026452211435,0.7929026452211435,830,1186,194.66611969407225,44.564993031720064,-17.64694849958317
245,0.5254692178992144,-0.18749964887071002,0.07072749584983073,1.3128536888169975,0.32902880576391585,0.32902880576391585,833,1186,195.46393166003156,44.468556656383875,-16.85525644963041
246,0.3379695690285044,-0.21933985163886782,0.053490796924473116,1.0729530111289014,0.4798664672966753,0.4798664672966753,836,1183,196.26174362599087,44.23028648230846,-16.067269453283163
247,0.11862971738963658,-0.0743868207479862,0.02087722179741336,0.9145643450591061,0.6521842057706,0.6521842057706,840,1180,197.0595555919502,43.948077418007045,-15.327328972735001
248,0.04424289664165038,-0.01865819671010414,0.0017723891405889702,0.7695832183441264,0.7889656689606048,0.7889656689606048,843,1177,197.8573675579095,43.62397419020787,-14.597371580507142
249,0.025584699931546242,-0.007693275938605297,0.004626477649214422,0.6781333977169801,0.8649849140407109,0.8649849140407109,846,1174,198.6551795238688,43.284605460407,-13.874130814481644
250,0.017891423992940945,-0.0007808136870133126,0.015565051471408076,0.5880158550880149,0.9913276750889579,0.9913276750889579,849,1171,199.45299148982812,42.94439160572506,-13.152418022252775
251,0.017110610305927632,0.0035420703039621033,0.020488206446863444,0.47004174147776334,1.1011685302642034,1.1011685302642034,852,1167,200.25080345578743,42.60080238939958,-12.432203038539855
252,0.020652680609889736,0.00315887904098729,0.020792466409187416,0.3690312379035799,1.1636785050904035,1.1636785050904035,855,1164,201.04861542174675,42.246138847863946,-11.717612027380067
253,0.023811559650877025,1.732334513564887e-05,0.022317281337497885,0.3246052038585921,1.25430729210195,1.25430729210195,858,1161,201.84642738770606,41.87694983213954,-11.010513043790292
254,0.023828882996012674,-0.002646947735005588,0.01994189762466103,0.2946538404192664,1.282978027557054,1.282978027557054,862,1158,202.64423935366537,41.49311606259376,-10.311200279996694
255,0.021181935261007086,-0.004092581108542489,0.014064713714822208,0.22207661427952616,1.3384612622378596,1.3384612622378596,865,1154,203.44205131962468,41.09373580502082,-9.620563772375252
256,0.017089354152464598,-0.004683333167277908,0.008467032872675695,0.19286770805987977,1.3584105178882906,1.3584105178882906,868,1151,204.239863285584,40.68069486360067,-8.93808066548864
257,0.01240602098518669,-0.004434281150592086,0.004169202959912521,0.18403363550962057,1.3580148175425057,1.3580148175425057,871,1148,205.0376752515433,40.2580699616669,-8.261432224030667
258,0.007971739834594604,-0.003375183713292676,0.0025471109106058876,0.21854953520393886,1.3698495709242946,1.3698495709242946,874,1144,205.83548721750262,39.829724424274396,-7.588375926782951
259,0.004596556121301928,-0.002171969640361025,0.0013055434447974967,0.21270306762791227,1.3645309286880103,1.3645309286880103,878,1141,206.63329918346193,39.39857809112746,-6.9171137959198195
260,0.0024245864809409024,-0.0012791730996182405,0.0005102382966204466,0.20653960874472696,1.3684811249931332,1.3684811249931332,881,1138,207.43111114942124,38.96569922811012,-6.246914627091903
261,0.0011454133813226619,-0.0006812052823028929,0.0003646118345930205,0.18070653880685375,1.3556378298750906,1.3556378298750906,884,1134,208.22892311538055,38.5319400691303,-5.577272385612452
262,0.000464208099019769,-0.0002433190604800911,-0.0006676036232797777,0.20792599038482953,1.354346594842958,1.354346594842958,887,1131,209.02673508133987,38.097869266827146,-4.9078977794313765
263,0.00022088903853967792,-3.619547358730597e-05,-0.00014379048115698012,0.19857746386703695,1.369766710020867,1.369766710020867,890,1128,209.82454704729918,37.663558584092215,-4.238687883667729
264,0.00018469356495237195,2.491225549445305e-06,0.0005990491320133629,0.21468347182352282,1.3424921142484108,1.3424921142484108,893,1125,210.6223590132585,37.22972257688273,-3.569231106379436
265,0.00018718479050181726,3.454304237252969e-05,0.000676226968144622,0.20965686667377412,1.353630956393296,1.353630956393296,896,1121,211.4201709792178,36.79594541801849,-2.899654196767565
266,0.00022172783287434695,0.0001143262281891462,0.0001995374011785067,0.22342313927986926,1.3407566042720798,1.3407566042720798,899,1117,212.2179829451771,36.36169191268051,-2.2302211578285567
267,0.00033605406106349315,0.00017302364529623508,-0.0005031216923510051,0.20905621375351177,1.3347873782721387,1.3347873782721387,903,1115,213.01579491113642,35.927065612637456,-1.5612047530493154
268,0.0005090777063597282,0.0001769511926974942,0.00029164027974193374,0.22488004471888237,1.3532567853283655,1.3532567853283655,906,1111,213.81360687709574,35.492323739381526,-0.8923026454241753
269,0.0006860288990572224,0.0001232523800355123,0.001339798184706975,0.2038862565360655,1.3465998005887316,1.3465998005887316,909,1107,214.61141884305505,35.0579502983638,-0.22323093504007152
270,0.0008092812790927347,2.965754567484265e-05,0.0014881444191612303,0.2223279286246531,1.3298928693586305,1.3298928693586305,912,1105,215.40923080901436,34.623320998014684,0.4458075797819775
271,0.0008389388247675774,-1.462994195157376e-05,0.0006855313757103687,0.24202200283622455,1.346352704525075,1.346352704525075,915,1102,216.20704277497367,34.18771384613958,1.1143888277507101
272,0.0008243088828160036,3.088182448611151e-05,-0.0003142709488153095,0.25112087835625363,1.3474298970762368,1.3474298970762368,919,1098,217.00485474093298,33.751186426267566,1.782207582924209
273,0.0008551907073021151,2.9776993743615087e-05,-4.470196497141643e-05,0.2228012597346862,1.3210955489401166,1.3210955489401166,922,1095,217.8026667068923,33.314226894444545,2.4496878283998225
274,0.0008849677010457302,-2.048091914218502e-05,0.0015237482493533072,0.24798091323822016,1.3293036059238184,1.3293036059238184,925,1092,218.6004786728516,32.877543445243475,3.117204031282483
275,0.0008644867819035452,-0.00016647577405431806,0.0018942283361864654,0.24007511615354823,1.3055052914821657,1.3055052914821657,928,1088,219.39829063881092,32.44083641294808,3.7848214244228737
276,0.0006980110078492271,-0.00043493143493130083,0.00027826661555740984,0.286907975559489,1.3088002069581002,1.3088002069581002,931,1085,220.19610260477023,32.00298878297516,4.451961279731067
277,0.0002630795729179263,-0.0006304246061408808,-0.00037448440476106626,0.2817519990746435,1.2838131959931107,1.2838131959931107,935,1081,220.99391457072954,31.56396099238174,5.118144962065366
278,-0.0003673450332229546,-0.0004196228302932413,-0.0019913991037361356,0.2831366330903257,1.2829205297971802,0.2831366330903257,938,1079,221.79172653668886,31.124758409416078,5.784190426637791
279,-0.0007869678635161959,-2.319979796199347e-05,-0.0015729649074502916,0.3133417487022191,1.2708477358747983,0.3133417487022191,941,1075,222.58953850264817,30.68583261252351,6.450358837118936
280,-0.0008101676614781894,0.0002893785061637387,1.8704440923222876e-05,0.30124265193251953,1.2547566252057996,0.30124265193251953,944,1072,223.38735046860748,30.24830443976657,7.117293075084615
281,-0.0005207891553144507,0.0003508991128850469,0.00040351381043279844,0.3047148301055834,1.2259811583213922,0.3047148301055834,947,1068,224.1851624345668,29.811721047890952,7.785075039273834
282,-0.00016989004242940376,0.00013670443826990645,0.0009259769560308051,0.35939677212779014,1.2329509122005688,0.35939677212779014,950,1065,224.98297440052613,29.375092042575538,8.45289949899915
283,-3.318560415949731e-05,-0.00014193707359165555,-0.00014271510650543107,0.3610346729953197,1.1940513084832711,0.3610346729953197,953,1062,225.78078636648544,28.93821908926974,9.12050876152264
284,-0.00017512267775115286,-0.000278834607346302,-0.0009510232523290973,0.3782995323694468,1.20712760739744,0.3782995323694468,957,1059,226.57859833244476,28.50072783933966,9.787713650774128
285,-0.0004539572850974548,-0.00031042831847785505,-0.0008973241169139001,0.35353344412972515,1.1745442883765995,0.35353344412972515,960,1055,227.37641029840407,28.063371397205373,10.454920584004235
286,-0.0007643856035753099,-0.00032331662910721167,-0.0007092334032345882,0.3821330506760477,1.182644997730963,0.3821330506760477,963,1052,228.17422226436338,27.626663043922722,11.122522725134436
287,-0.0010877022326825215,-0.00030558758384649346,-0.0003505628909605818,0.39489181645547633,1.1463645314851818,0.39489181645547633,966,1049,228.9720342303227,27.19051171926936,11.790581108634372
288,-0.001393289816529015,-0.00028174194889677285,-0.0014370492574617977,0.40694285859622953,1.1632246177259642,0.40694285859622953,969,1046,229.769846196282,26.75482936715082,12.458956245452583
289,-0.0016750317654257879,-0.00034372252286691586,-0.002203899855342417,0.42711737733769256,1.1298946626846116,0.42711737733769256,973,1042,230.56765816224132,26.319365818025453,13.127507919904724
290,-0.0020187542882927037,-0.0002096950805725844,-0.0019602629464570143,0.40089306989519763,1.1420809882762155,0.40089306989519763,976,1039,231.36547012820063,25.884910517156623,13.796612213543359
291,-0.002228449368865288,0.00021492505368745545,-0.001906684658442348,0.4227565444940264,1.1193348281864226,0.4227565444940264,979,1035,232.16328209415994,25.45191133823502,14.466702664353885
292,-0.0020135243151778327,0.0005220974800487742,-0.002197971272819732,0.4017033519815683,1.1347019242632503,0.4017033519815683,982,1033,232.96109406011925,25.02023056492124,15.137634369787019
293,-0.0014914268351290585,0.0004264004954316989,-9.192695353821279e-05,0.4337846031959853,1.151164770477563,0.4337846031959853,985,1029,233.75890602607856,24.58985323051211,15.809351412695978
294,-0.0010650263396973596,5.950024590063653e-05,0.0005080371240553383,0.40479847892980886,1.1651784869284192,0.40479847892980886,989,1026,234.55671799203787,24.16096082480016,16.482001065121633
295,-0.001005526093796723,-0.00035471323456946627,-0.00042489854861793575,0.41592713691640737,1.1497650360078016,0.41592713691640737,992,1022,235.3545299579972,23.732057198581884,17.15480474294687
296,-0.0013602393283661893,-0.00045321451842564395,-0.0010562654759023182,0.38568728825779436,1.1673126395023041,0.38568728825779436,995,1019,236.1523419239565,23.30279236024373,17.82742092415632
297,-0.0018134538467918333,2.0244393547900422e-05,-0.004239187019563051,0.3602735279281092,1.1887649837816525,0.3602735279281092,998,1016,236.9501538899158,22.87385939712766,18.500147226361943
298,-0.0017932094532439329,0.0006485888518056654,-0.002630154470838697,0.3888154591533116,1.2144297577253869,0.3888154591533116,1001,1013,237.74796585587512,22.445660314953425,19.173289962577968
299,-0.0011446206014382675,0.001045819020040676,0.0004578692289438635,0.3715892181215801,1.1912596409997944,0.3715892181215801,1004,1009,238.54577782183443,22.020411080654497,19.848095187196968
300,-9.880158139759144e-05,0.0009995601113659137,0.0024853727346800802,0.32066812641279346,1.216676481967607,0.32066812641279346,1008,1006,239.34358978779375,21.59690338288348,20.524072052208172
301,0.0009007585299683224,0.0005596258469762748,0.00351281271814452,0.3231582562800882,1.2451210991950596,1.2451210991950596,1010,1003,240.14140175375306,21.17290503928707,21.200143831429727
302,0.0014603843769445972,-9.83736561906319e-06,0.0003898599057219343,0.3023586877671389,1.274767785641046,1.274767785641046,1014,1000,240.93921371971237,20.74727528628295,21.875084296311666
303,0.001450547011325534,-0.0004513439236518038,-0.00042791682724985236,0.2672441046783328,1.2958148136566132,1.2958148136566132,1017,996,241.73702568567168,20.319296301402225,22.54849542592381
304,0.0009992030876737302,-0.0003947199808696473,0.0002538072313345019,0.2391424398285078,1.316617749147327,1.316617749147327,1020,993,242.534837651631,19.891162089335623,23.22157100202495
305,0.0006044831068040829,-6.403618719168279e-05,0.0004538834447993523,0.2273426491507241,1.3244273678340601,1.3244273678340601,1023,990,243.3326496175903,19.463337787785964,23.89479533765479
306,0.0005404469196124001,4.24463328026727e-05,0.0007893656805966209,0.25889684916928973,1.3200301993635462,1.3200301993635462,1026,987,244.13046158354962,19.035245430603716,24.568063935229045
307,0.0005828932524150728,-0.00012294652646333736,0.0012836655414814047,0.21565131877442695,1.3386965271577647,1.3386965271577647,1030,983,244.92827354950893,18.606857386467684,25.24112267674134
308,0.00045994672595173544,-0.0001611158358914756,-0.00015803537297598425,0.22177261550970376,1.3288760741605663,1.3288760741605663,1033,979,245.72608551546824,18.177911651723967,25.913884670947844
309,0.00029883089006025985,-0.0001302965719656803,-0.0006741613331335827,0.21729314039452383,1.3366126858307836,1.3366126858307836,1036,976,246.52389748142755,17.74810052317155,26.586098844551184
310,0.00016853431809457956,-1.0405083562653575e-05,5.094079611556168e-05,0.22336294751964167,1.3210630752113508,1.3210630752113508,1039,973,247.32170944738687,17.318525994081778,27.25817698348698
311,0.000158129234531926,0.00019280270748049853,3.138458219353879e-05,0.26183899740552563,1.3276690597132403,1.3276690597132403,1042,970,248.11952141334618,16.88933952796767,27.93064661110529
312,0.0003509319420124245,0.0002429713405986642,0.001060895310541543,0.26204901407021214,1.3222771989801287,1.3222771989801287,1045,966,248.9173333793055,16.46007583810521,28.603161691742688
