segment_id,s,ds,x,y,kappa,delta_kappa,width,d_left,d_right,delta_psi,psi,center_x,center_y,center_s,raceline_s,left_proj_x,left_proj_y,right_proj_x,right_proj_y,left_boundary_source,right_boundary_source,left_bd_idx,right_bd_idx
158,113.10219751125858,1.1094599955803375,-27.794640400829223,-6.431058577480101,0.003567185753087905,0.003987575106598968,2.3696540871044216,1.5333369682987636,0.8363171188056578,0.0027703016948418947,0.23865562082987835,-29.80542939232588,-6.499019808467454,113.10219751125858,109.63425071397002,-28.11895003465759,-4.931896017782666,-27.69089483026343,-7.266530669761579,inner,outer,1535,465
159,114.21165750683892,1.0555569567142555,-26.750085374280996,-6.175087645205609,0.00839673626053915,0.0006433275041109632,2.380570477679453,1.5040532071380857,0.8765172705413673,-0.000794577417571164,0.2399436213517819,-28.717671922017352,-6.280866722068413,114.21165750683892,110.70969237636979,-27.170699378795213,-4.729580669761582,-26.45936861800901,-7.0063306697615815,inner,outer,1531,470
160,115.26721446355317,1.0984555422367634,-25.756157149847738,-5.932329485555471,0.00496000070536551,-0.004578332562650138,2.3983476889002016,1.4765865854510274,0.9217611034491742,-0.003691725063968909,0.23698809438917703,-27.68581871314635,-6.058793786763767,115.26721446355317,111.73288377832081,-25.98841222661347,-4.4693806697615805,-25.468758729759003,-6.81118066976158,inner,outer,1526,474
161,116.36567000578994,1.1034640153099389,-24.72058854532134,-5.684909837740093,-0.0014650493037636973,-0.003712002957568629,2.407598934525617,1.4456763106290478,0.9619226238965695,-0.0039712958152026585,0.23223542482516335,-26.613520626627487,-5.820505323092922,116.36567000578994,112.79765840662763,-25.03719358642163,-4.274230669761579,-24.47814884150899,-6.616030669761578,inner,outer,1522,478
162,117.46913402109988,1.0671283844581296,-23.679127582239463,-5.4411066363770635,-0.003213531204576056,-0.00014497239319058046,2.3630683651602307,1.4187819680941833,0.9442863970660473,-0.0024455842785151404,0.22851174408234204,-25.534901167063932,-5.588039887634328,117.46913402109988,113.86728793788666,-24.08597494622973,-4.079080669761581,-23.508259898825237,-6.3708558819503125,inner,outer,1518,482
163,118.536262405558,1.012430285909133,-22.671270095491636,-5.208291522970212,-0.0017797252785993593,0.0023805976518966,2.3671884869864956,1.4060659608519104,0.9611225261345854,-0.00023355717358378234,0.22708982365411895,-24.49175208016154,-5.363456757211588,118.536262405558,114.90169596372569,-22.90368779404804,-3.818880669761583,-22.52387365724133,-6.160680669761579,inner,outer,1513,486
164,119.54869269146714,1.0624468620857215,-21.715048814099386,-4.98725571558834,0.0017370612830814652,0.0016940622296602165,2.375943086714679,1.3818984727184935,0.9940446139961855,0.0009467060044755157,0.2280409406739925,-23.50056640283995,-5.1576488289178855,119.54869269146714,115.88308304760378,-21.952469153856136,-3.623730669761578,-21.53326376899133,-5.965530669761581,inner,outer,1509,490
165,120.61113955355286,1.0837578481437191,-20.712008962327438,-4.7535904192305045,0.0017352457290038348,-0.0009736487367799679,2.384768372675063,1.3560779248898245,1.0286904477852385,3.8812569323219516e-05,0.22899389285798427,-22.461987357499456,-4.934081263286679,120.61113955355286,116.91295309620811,-21.001250513664296,-3.4285806697615797,-20.542653880741327,-5.770380669761579,inner,outer,1505,494
166,121.69489740169658,1.0945463818472376,-19.688980515620738,-4.515014961656594,-0.0003525882219046466,-0.00123048930088096,2.3649149012375514,1.3300332877942318,1.0348816134433196,-0.0008744097967939584,0.22812168625178766,-21.402604803329353,-4.705890695693329,121.69489740169658,117.96348069205604,-20.05003187347245,-3.2334306697615816,-19.563229787828213,-5.548225770953284,inner,outer,1501,498
167,122.78944378354382,1.065013674110773,-18.65527583694965,-4.276093205433125,-0.000945134320063776,-0.0001867822736879657,2.3354337048809137,1.317243385996403,1.018190318884511,4.229985049207908e-05,0.22714756526882898,-20.332647890877375,-4.475350270703996,122.78944378354382,119.02446602289865,-18.867744721290705,-2.973230669761577,-18.347462372469177,-5.24998066976158,inner,outer,1496,503
168,123.85445745765459,1.0701483031246113,-17.649407461671096,-4.043595085966005,-0.0007559557593221943,0.0013151443590630877,2.3443378779741613,1.29313470277686,1.0512031751973012,0.001574528056490287,0.2282102343683467,-19.29120864593302,-4.252936231111869,123.85445745765459,120.05682417977393,-17.916526081098866,-2.7780806697615787,-17.356852484219118,-5.054830669761579,inner,outer,1492,507
169,124.9246057607792,1.0980497947628294,-16.639186451156586,-3.807843814803511,0.0018629119099833284,0.0021933983203365768,2.3707113616524755,1.284337639033248,1.0863737226192276,0.0016397346172236024,0.2304063557599085,-18.244638393029405,-4.0299807615016805,124.9246057607792,121.09415952734058,-16.972022675707258,-2.566718658832336,-16.366242595969062,-4.85968066976158,inner,outer,1488,511
170,126.02265555554203,1.1414984395092347,-15.603194662128178,-3.563610782240589,0.003999766306741079,2.783147571671003e-05,2.359867575328777,1.2749424543105121,1.0849251210182649,0.00016129879652255686,0.23165649194684712,-17.17065263972246,-3.801595770447341,126.02265555554203,122.15854084922842,-15.793070743181154,-2.2984667263062164,-15.390687998777551,-4.628183981902616,inner,outer,1483,515
171,127.16415399505127,1.1856979111705641,-14.526307214215969,-3.30943388362651,0.0019252418422818721,-0.002279101477588282,2.373687207814747,1.2898858350098528,1.0838013728048943,-0.0011211001700138178,0.23075651594023164,-16.056336633853377,-3.553969991365333,127.16415399505127,123.26503859074491,-14.858746240765818,-2.0625306697615784,-14.171051087696888,-4.339280669761578,inner,outer,1479,520
172,128.34985190622183,1.1856979111707346,-13.407189590779453,-3.0476780691132617,-0.0013041503347313082,-0.0013925745441196265,2.388895869858703,1.2695982397144634,1.1192976301442394,-0.0009301953856968011,0.22912746966705005,-14.898873675681543,-3.296756000660466,128.34985190622183,124.41438055690226,-13.674767805410935,-1.8064137885360123,-13.180441199446832,-4.14413066976158,inner,outer,1474,524
173,129.53554981739256,1.09582029204077,-12.287716815283767,-2.7873427010010747,-0.001377103613942249,0.0011752056665841224,2.404440114272478,1.2596015255254331,1.1448385887470447,0.0004351032473659215,0.22861829075321702,-13.741410717509542,-3.039542009955603,129.53554981739256,125.56372252305972,-12.494171936402402,-1.5421306697615833,-11.948914987192367,-3.8839306697615825,inner,outer,1469,529
174,130.63137010943333,1.1499500939392249,-11.253164024955932,-2.546465670836761,0.001377102786097677,0.0012121863326078066,2.3791856849340838,1.233964453150101,1.1452212317839827,0.0016092407054377029,0.23008972753873416,-12.670252961692974,-2.808734730885219,130.63137010943333,126.62594270338022,-11.5429532962105,-1.346980669761578,-10.97158182778955,-3.656727810914624,inner,outer,1465,533
175,131.78132020337256,1.1856979111707062,-10.168169767260459,-2.2908642162044703,0.0013451885541180591,-0.0005896020218269654,2.36319588509386,1.2160730662794867,1.1471228188143734,0.0013835314768082293,0.23212146363103436,-11.54768656013219,-2.5592755305383896,131.78132020337256,127.74063295415928,-10.360666144028812,-1.0867806697615805,-9.99463980292461,-3.4285806697615797,inner,outer,1460,537
176,132.96701811454327,1.185697911170763,-9.049858587395606,-2.0256433813453762,8.74312706024886e-15,-0.0011206630561927493,2.364487583023423,1.1864172135703528,1.1780703694530703,0.0012005587633617555,0.23322208737537373,-10.390223601960171,-2.302061539833524,132.96701811454327,128.88997492031672,-9.409447503836972,-0.8916306697615823,-8.763113590670116,-3.168380669761582,inner,outer,1456,542
177,134.15271602571403,1.18569791117082,-7.931725350992194,-1.7596087599721064,-0.0013123471355898496,-0.0005841997482020832,2.376113909077986,1.1659564052662694,1.2101575038117165,0.0018667991688522205,0.23488116877017398,-9.232760643788128,-2.044847549128597,134.15271602571403,130.03931688647427,-8.227160351655229,-0.6314306697615777,-7.531587378415651,-2.9081806697615775,inner,outer,1451,547
178,135.33841393688485,1.0815706754181065,-6.81429704602231,-1.490677832079895,-0.0013853688422906815,0.0009754035061082542,2.364931217685553,1.1422713266750741,1.222659891010479,0.001983919795470195,0.23751326862967356,-8.07529768561604,-1.7876335584237057,135.33841393688485,131.18865885263185,-7.044873199473486,-0.3712306697615801,-6.552475656801548,-2.6852716399266185,inner,outer,1446,551
179,136.41998461230295,1.1648315229152217,-5.795693460805624,-1.24251250420628,0.0008991545930580952,0.00016699803547652806,2.3578806906406355,1.130285911655346,1.2275947789852895,0.000991489970031322,0.23924132741449153,-7.018050221159094,-1.5599174552110304,136.41998461230295,132.23706633898385,-6.102801651806573,-0.1539976349316489,-5.577312194147893,-2.452830669761582,inner,outer,1442,555
180,137.58481613521818,1.127399023508758,-4.6987995728807395,-0.9746810360054039,-0.0010102240882788618,-0.0018935112209900607,2.3459311171616672,1.0789956933228233,1.2669354238388442,0.00048131735694639707,0.23967226071556788,-5.88095676119491,-1.3072300196634508,137.58481613521818,133.366181723414,-4.9113674070999025,0.0841193302384226,-4.345785981893428,-2.192630669761577,inner,outer,1437,560
181,138.71221515872693,1.0744804128859755,-3.6372394103637524,-0.7150524602583084,-0.003441209667691889,-0.00035453037099980123,2.3689935974077203,1.056284839924585,1.3127087574831353,0.0012785937803956148,0.24031078860355176,-4.779896237472901,-1.0651145845780234,138.71221515872693,134.45901236612315,-3.965446010152533,0.2920580067223994,-3.355176093643365,-1.997480669761579,inner,outer,1433,564
182,139.7866955716129,1.0785172404449668,-2.6257510115306175,-0.46668851216152296,-0.00179085722176072,0.001413964513769554,2.3725411535633425,1.0132539779528156,1.3592871756105267,0.0022142353375146128,0.2424012468731066,-3.7290719094543947,-0.8413405675341934,139.7866955716129,135.50054699202522,-2.7778616147263193,0.5394693302384184,-2.3645662053933165,-1.8023306697615809,inner,outer,1428,568
183,140.86521281205788,1.1217565754447207,-1.611293320357439,-0.21411044044188549,-0.0003969473876528126,0.0007722653724159987,2.33445004564407,0.9763750300405187,1.3580750156035517,0.0020138604259437656,0.24493185856518396,-2.674366808722436,-0.6163378080028988,140.86521281205788,136.54599466802208,-1.8280903684984935,0.7381136483764266,-1.3936763400015764,-1.5595723231266518,inner,outer,1424,572
184,141.9869693875026,1.096538934859268,-0.5566110534203833,0.050493580556876486,-9.166194391549977e-05,0.0001645502709549385,2.373609424308101,0.9649336106947213,1.40867581361338,0.0011363930279447855,0.2466964262721256,-1.5770109638926,-0.3840924578483139,141.9869693875026,137.63335587176977,-0.8887393632543876,0.961914653620532,-0.1608544303149557,-1.302500413440029,inner,outer,1420,577
185,143.08350832236187,1.1106930647562194,0.4738807286900114,0.3109904104199604,-3.192626037416769e-05,0.000375560282488253,2.333391404118678,0.8931174346302029,1.4402739694884747,0.00020907058566218834,0.24737541948322533,-0.5045389666325414,-0.15583717642736486,143.08350832236187,138.6962726598368,0.3068628178391037,1.189969330238419,0.8212351911289488,-1.0867806697615805,inner,outer,1415,581
186,144.19420138711808,1.090255248113948,1.5178627044177724,0.5743979560887503,0.0007372867293772042,-8.5769364583008e-05,2.3675136147176157,0.8741115734855417,1.4934020412320739,0.00017018852027948133,0.24714374401958125,0.5819856760113513,0.07417048407709302,144.19420138711808,139.77290958296672,1.248616278399652,1.4079702952745805,1.8118450793789975,-0.8916306697615823,inner,outer,1411,585
187,145.28445663523203,1.0704427564694754,2.5425593776448934,0.832921442440653,-0.00022070019864908546,-0.0008351061278406468,2.3590915181081558,0.8126533465316452,1.5464381715765108,0.000737039321315856,0.24773851034240235,1.648315510620714,0.3009026734851242,145.28445663523203,140.82973535509237,2.440368610212687,1.645319330238422,2.802454967629032,-0.6964806697615771,inner,outer,1406,589
188,146.3548993917015,1.0286603382145074,3.5483517415722745,1.0879784209241135,-0.0010671254146634706,0.0008948777797464561,2.37096238102728,0.7824479439395842,1.5885144370876958,0.000664177410725257,0.24868743347926445,2.694702385686502,0.526194235199083,146.3548993917015,141.86735612745665,3.3859719200536915,1.8540259369286147,4.030740062619515,-0.4284559205055558,inner,outer,1402,594
189,147.38355972991602,1.0604889015491494,4.514665323773773,1.333726395342325,0.001657740518180632,0.0020765008203376175,2.3508600139907534,0.7678125838166177,1.5830474301741357,-0.00016194624416837272,0.24908993886088235,3.7017316300546863,0.7355229561698164,147.38355972991602,142.86447561674066,4.325322925297797,2.07782694217272,4.997944886484987,-0.1768010966400837,inner,outer,1398,598
190,148.44404863146517,1.0691077095099217,5.510874022397301,1.5871906094507746,0.003270994695513473,-4.618524708849638e-05,2.384167792953732,0.7468138826654923,1.63735391028824,-0.0013012693305568491,0.24835947749852924,4.738399339655035,0.9586657805254354,148.44404863146517,143.89244773991933,5.267079938555838,2.295819330238423,5.988256364151283,0.0190693302384232,inner,outer,1394,602
191,149.5131563409751,1.1587909335098914,6.515763514293647,1.8411952263832199,0.0015593845725000444,-0.0008330219798290401,2.4002223266645872,0.7094287508422359,1.6907935758223513,-0.001206056255091699,0.24640373016431555,5.783480618060884,1.18367828683783,149.5131563409751,144.9287744006191,6.4493670907375815,2.5560193302384207,6.978866252401332,0.2142193302384214,inner,outer,1389,606
192,150.67194727448498,1.0792683728462578,7.605407328182955,2.113996471835125,0.0014151061570466762,0.0013177112950408505,2.3768619893143157,0.6678590881670248,1.709002901147291,0.00035914504811763683,0.24575489448355203,6.914677332811727,1.4350553345602601,150.67194727448498,146.05203441258178,7.400585730929421,2.751169330238419,7.95671746973288,0.4401714866077952,inner,outer,1385,610
193,151.75121564733124,1.0696706429982044,8.619921682430617,2.3689705012450224,0.0045085005994568335,0.002474327637409448,2.3497871581150394,0.6254018082546378,1.7243853498604014,0.0013286056091419095,0.24718287228517682,7.969706493970848,1.6622784814844958,151.75121564733124,147.09821018971027,8.351804371121261,2.946319330238417,8.93314143666909,0.6695693302384171,inner,outer,1381,614
194,152.82088629032944,1.0895745589218961,9.624778932523045,2.6235713003438503,0.006732285355058088,0.00036634625078939124,2.3619053343134113,0.5873446387986562,1.7745606955147553,0.00010942604735395032,0.2485224438874263,9.012276131244285,1.9011884008786168,152.82088629032944,148.13508252319582,9.534091523303005,3.2065193302384216,10.164667648923556,0.9297693302384218,inner,outer,1376,619
195,153.91046084925134,1.0791313271657543,10.64854832878728,2.8837722890852224,0.005299531983715244,-0.0029043864139840225,2.3714937730920735,0.6117709019259032,1.7597228711661703,-0.0017959742407474147,0.2474119051919663,10.074275713689444,2.1444160858664087,153.91046084925134,149.19124847746488,10.458365571262462,3.466719330238419,11.128332944941263,1.189969330238419,inner,outer,1372,623
196,154.9895921764171,1.0288599045319415,11.66334652794975,3.138486766527028,0.0004335254435779349,-0.0024165625321640963,2.3582055083750366,0.5692744223437756,1.788931086031261,-0.0025582492123844554,0.24474693087623048,11.122113702765724,2.4023323288575784,154.9895921764171,150.2372914110163,11.409584211454373,3.6618693302384178,12.110206554899731,1.4062105717746576,inner,outer,1368,627
197,156.01845208094903,1.041169341137703,12.631092912146336,3.378920329955489,0.00020543935506414835,0.0016819519957014014,2.363869463970035,0.5725770283276653,1.7912924356423698,-0.004120773593919482,0.24218449164682115,12.123365288095053,2.6386967755351165,156.01845208094903,151.2346043475026,12.577986452980484,3.9555904698554087,13.08260812920902,1.645319330238422,inner,outer,1363,631
198,157.05962142208674,1.0526745140849698,13.610927597031448,3.6196040622256285,0.00391521526449226,9.567459324401758e-06,2.3375845245521987,0.5692113744378271,1.7683731501143718,-0.011066738321524213,0.23647836016264548,13.135482805759814,2.8825065507709384,157.05962142208674,152.24384928786395,13.516145411595517,4.1822693302384195,14.046273425226715,1.9055193302384197,inner,outer,1359,635
199,158.1122959361717,1.1454349867200335,14.603970607655537,3.8543589244318976,0.00022547212098063984,-0.004886839984214799,2.4000335087548423,0.6096184653841529,1.7904150433706896,-0.02198014788395028,0.2197229716331188,14.158428691937418,3.1305099707457393,158.1122959361717,153.26424662882553,14.44041945955503,4.442469330238417,15.03087373037998,2.1151777472549114,inner,outer,1355,639
200,159.25773092289174,1.0561727585866834,15.690396193204588,4.084008785590968,-0.0068265941337240605,-0.002575973795951243,2.3710414749341626,0.6203288951386111,1.7507125797955514,-0.034003956258063045,0.18964501888864144,15.269258779066618,3.4099209076259274,159.25773092289174,154.37456021489103,15.622706611736705,4.702669330238422,16.000548609494473,2.3608693302384225,inner,outer,1350,643
201,160.31390368147842,1.0999907578262196,16.6992336812506,4.256548342099534,-0.005445811739892761,0.0019175780637138609,2.3603738793176285,0.6527135619656045,1.7076603173520242,-0.035732039063913375,0.14715506369872683,16.29801722840399,3.6487061985164173,160.31390368147842,155.3983485369582,16.573925251928614,4.89781933023842,16.984336081994755,2.572490098869686,inner,outer,1346,647
202,161.41389443930464,1.079487132597876,17.757036043075654,4.390339661893328,-0.0026919822728705372,-0.00011925724187458792,2.402705881633123,0.8162880489686613,1.586417832664462,-0.018165651257697393,0.11496323158495102,17.369861311539523,3.8957573298331076,161.41389443930464,156.4646113079761,17.734890629881207,5.209494646756127,17.95482379376223,2.816219330238418,inner,outer,1341,651
203,162.49338157190252,1.1242983449170652,18.798085556759233,4.498907796462139,-0.005705730261831384,-0.0006976878125417506,2.4213879499121704,0.9266449197319295,1.4947430301802411,0.006863451692565052,0.10877738966480995,18.422013678936626,4.136796744810232,162.49338157190252,157.51099913723078,18.68048645206976,5.418219330238422,18.945433682012293,3.0113693302384164,inner,outer,1337,655
204,163.61767991681958,1.0408236832103057,19.880953873516653,4.622289472126145,-0.004229536541989214,0.004616219098328157,2.3926342155333797,1.0149836042178586,1.377650611315521,0.02148875794275641,0.12962502539973805,19.519740460295893,4.379720194298168,163.61767991681958,158.60082417455308,19.631705092261654,5.61336933023842,20.17695989426676,3.271569330238421,inner,outer,1333,660
205,164.6585036000299,1.0075989888531467,20.878736313991382,4.770133008622802,0.004288947394621178,-0.008472538006266756,2.364193137068644,1.1003218193389095,1.2638713177297347,0.0007255460843435776,0.15387659631106487,20.537890959851353,4.595090319890581,164.6585036000299,159.60973405557246,20.81399224444334,5.873569330238418,21.140625190284453,3.5317693302384185,inner,outer,1328,664
206,165.66610258888304,0.7923421296157471,21.842392688809248,4.926513942786465,-0.021584875483945318,-0.0567422812889663,2.3702464786475765,1.142495848328379,1.2277506303191974,-0.08098287979673248,0.13106567972125013,21.521916756942396,4.811208539922637,165.66610258888304,160.58643797993318,21.76521088463524,6.068719330238423,21.877518312973574,3.692772329848502,inner,outer,1324,667
207,166.45844471849878,0.699044291230166,22.610919882947442,4.998471809433157,-0.09784381785311741,-0.143991956718135,2.468766812322762,1.3273776536274258,1.1413891586953362,-0.193203529615462,0.012581618874351792,22.293226049546295,4.991467711706005,166.45844471849878,161.35448526461028,22.690299287267592,6.3269533041425206,22.613067726543363,3.8570193302384226,inner,outer,1320,670
208,167.15748900972895,0.38927921431960044,23.28197641432473,4.9446271923272,-0.23633252444440433,-0.36616560104327533,2.4912751334509307,1.5166379704006987,0.974637163050232,-0.3267781076698116,-0.14824043938246081,22.98772604877275,5.0679760786172325,167.15748900972895,162.0320954151758,23.40963506079665,6.459019330238419,23.09490037455221,3.987119330238422,inner,outer,1317,672
209,167.54676822404855,0.32115853574009634,23.64285151092606,4.844367327234189,-0.49635044839227205,-0.46689818444688536,2.463913462798708,1.562188956159906,0.901724506638802,-0.4567654292584084,-0.33215401136188155,23.37594376144841,5.074092894986311,167.54676822404855,162.40943852538553,24.129785188998667,6.328919330238421,23.36276129078898,3.987119330238422,inner,outer,1314,673
210,167.86792675978865,0.3056382239805657,23.924724731505748,4.722921845808104,-0.5680346201098069,-0.2626737262847616,2.5456781030335947,1.5482793481012709,0.9973987549323239,-0.3863468500462398,-0.4627938991734996,23.689932145580222,5.0089969716152645,167.86792675978865,162.72074967760923,24.564977620746006,6.133769330238422,23.519366282651035,3.810518360950873,inner,outer,1312,674
211,168.1735649837692,0.260968744730917,24.178677695169938,4.577025791378525,-0.6609934888913127,-0.38750337431516485,2.5630635380844105,1.468205681870012,1.0948578562143982,-0.3647444109238166,-0.5668898104830594,23.976307090990087,4.90375389431589,168.1735649837692,163.01701640286294,24.952939632900662,5.824595010701252,23.668015313363497,3.604229889268794,inner,outer,1310,675
212,168.43453372850013,0.2728114668367141,24.384186381498527,4.430433482141662,-0.7875967323959935,0.5043615935753039,2.4345162121860118,1.34254560792486,1.0919706042611517,-0.38916144678521675,-0.6631237958910138,24.198585607297897,4.769634261325651,168.43453372850013,163.26998330729015,25.27182796804551,5.440656675556397,23.668015313363497,3.604229889268794,inner,outer,1308,675
213,168.70734519533684,0.4733016563307615,24.58604065441073,4.258825429176377,-0.3917752507660994,0.9743415635109381,2.4404507243947817,1.2763383025810184,1.1641124218137633,-0.2922461361158805,-0.7682471611829865,24.39663296284324,4.583566891054284,168.70734519533684,163.53442981152224,25.408273487559867,5.239161156042044,23.80618423099044,3.3936004126114696,inner,outer,1307,676
214,169.1806468516676,1.1028815430515806,24.903424154649514,3.928707969713509,-0.06062770541296608,0.24429983148303228,2.317778181319727,1.1541770249223609,1.163601156397366,-0.0910912879805154,-0.8744866507831537,24.682679005292076,4.207059385477367,169.1806468516676,163.99321906226461,25.8176100461029,4.634674597499014,23.993265313363494,3.203231017957009,inner,outer,1304,677
215,170.28352839471918,1.1683849693419006,25.566228628511308,3.086351041787064,-0.006713960770606615,0.02592591918082724,5.71573593933353,4.489285726082568,1.2264502132509614,-0.010322045572094806,-0.9074213653332033,25.321670072861025,3.308177074864013,170.28352839471918,165.06228398106683,29.15152134960418,5.789213293997726,24.569226397955163,2.370358245646756,inner,outer,1074,681
216,171.45191336406108,1.182852146550573,26.26043582883026,2.192348597814554,-0.00174303337453333,0.002386451301221211,2.3543417718174995,1.053809944881617,1.3005318269358823,0.012166690155712407,-0.8972119222359454,25.993078242722763,2.351970804677796,171.45191336406108,166.1948438559226,27.091617017848098,2.8402676257538246,25.286271268803706,1.3280633747982051,inner,outer,1295,686
217,172.63476551061166,1.1242818702309023,26.987479264143957,1.3055695894470287,-0.001102847895905414,0.0008129893636147323,5.622590949941507,4.2366085058286425,1.3859824441128645,0.00388255310364077,-0.8796917345751523,26.67295676272566,1.3840325911353208,172.63476551061166,167.34142731447633,30.30311531336349,3.944101194133814,25.85990716548254,0.4942274781193774,inner,outer,1083,690
218,173.75904738084256,1.1525079900954722,27.686059929713704,0.4689044115976079,0.00013264204154374255,0.0005725310171655983,2.37879562931557,0.8767109737097271,1.502084655605843,-0.02228744113921655,-0.8885290094918539,27.316436899762003,0.46214802871373256,173.75904738084256,168.43123638226032,28.351615313363496,1.0400580703233049,26.57695203633105,-0.5480673927291377,inner,outer,1286,695
219,174.91155537093803,1.1797440725248691,28.378964108376508,-0.40719944920594353,0.0002006849186995657,-0.00033625452574194685,2.3383809401869557,0.8025295667735112,1.5358513734134447,-0.039763576965813355,-0.9288796443267218,27.97668659767071,-0.48247378797523294,174.91155537093803,169.54840609882046,29.047851587165027,0.038383056436885,27.180715313363493,-1.3694241198667356,inner,outer,1281,699
220,176.0912994434629,1.1312835690031307,29.03883882837913,-1.3407672252898413,-0.0006515882696833377,0.00024419718189333794,5.443699577165077,3.909042126684292,1.5346574504807857,-0.0391964266305186,-0.978424134428818,28.654790478854114,-1.4478603442217952,176.0912994434629,170.69197678331255,32.25461531336349,0.8822423977715914,27.766165313363487,-2.1983664547226596,inner,outer,1098,703
221,177.22258301246603,1.137194964229451,29.629110328912002,-2.264780743129037,0.0007650313560383104,0.0001559782452098858,2.3526554749318187,0.8567927536937596,1.4958627212380589,-0.028043183584408174,-1.0166861765521127,29.300905748990257,-2.3764251228923796,177.22258301246603,171.78857286333425,30.32185855891025,-1.756023915308333,28.34385702248372,-3.0305223788818054,inner,outer,1272,707
222,178.35977797669548,1.1850373268354986,30.19568166546576,-3.2103376446612137,-0.00029775496877342396,-0.001162239946237986,2.3567723171140544,0.9233710713792769,1.4334012457347778,-0.01628843668515655,-1.0400889161669302,29.953723843210614,-3.3075633822892407,178.35977797669548,172.89089908300457,31.004086156481947,-2.7635015128800333,28.917492919162555,-3.8643582755606474,inner,outer,1267,711
223,179.54481530353098,1.0899016090288853,30.76840529621031,-4.20609566704709,-0.001933959777081132,0.0009243461733712626,5.361569714383628,4.029602877037515,1.331966837346113,-0.008615739901571263,-1.0533519012671455,30.634870228591065,-4.277281417429627,179.54481530353098,174.03960071970587,34.24291013008249,-2.164375486480573,29.63453779001108,-4.906653146409166,inner,outer,1113,716
224,180.63471691255987,1.0985291422747423,31.28650903931465,-5.12684909016956,0.0018050761312461117,0.0023085732847878742,2.3838531680935535,1.1431630601455813,1.240690107947972,-0.002042857961751621,-1.0590882132278825,31.255063274804876,-5.173458221028709,180.63471691255987,175.09608369605067,32.278093128227184,-4.557908484625269,30.208173686689904,-5.740489043087994,inner,outer,1258,720
225,181.7332460548346,1.1075488200987422,31.807187754408183,-6.055768285861812,0.00311819299098668,-0.0014628241147073297,5.265603085300805,4.162532326188201,1.103070759112604,0.003989473927715926,-1.057685474997981,31.88402521504426,-6.074047411290864,181.7332460548346,176.16092966766644,35.42492250959536,-3.9968878659934504,30.823515313363487,-6.557049860774324,inner,outer,1122,724
226,182.84079487493335,1.1201844459699828,32.336300026519794,-6.989997428865253,-0.0014220279110382305,-0.0018079018390118559,2.381502875979365,1.371933951314252,1.009568924665113,0.009532303644383644,-1.0505569823134155,32.524110724896595,-6.977818849108156,182.84079487493335,177.23451875516918,33.55210009997241,-6.352315456370487,31.401442776163748,-7.389108132561834,inner,outer,1249,728
227,183.96097932090333,1.1300342585087435,32.880631130855,-7.9295358680886485,-0.0009093300775668556,0.0015120019109604193,2.351778170038346,1.4403146819566022,0.9114634880817438,0.015749438675172235,-1.03710116717472,33.168185663390446,-7.894319709201504,183.96097932090333,178.3203560341764,34.09788217802975,-7.158297534427838,32.11848764701227,-8.431403003410356,inner,outer,1245,733
228,185.09101357941208,1.0638309188458095,33.44588490769663,-8.867812332359906,0.0019803070702124827,-3.788020807269004e-05,5.156220027606955,4.306152496103465,0.8500675315034903,0.02250755894602756,-1.01620395459686,33.81276130398127,-8.8224425469063,185.09101357941208,179.41574111014177,37.1333653133635,-6.643398041022852,32.692123543691096,-9.26523890008918,inner,outer,1135,737
229,186.1548444982579,1.1561077716758348,34.000359803118236,-9.737177506509616,-0.000992434146968475,-0.0016395298096539218,2.389629667796667,1.5769922681255126,0.8126373996711542,0.02412890693140609,-0.9892366656206201,34.429121538651295,-9.689458442431384,186.1548444982579,180.4469527774695,35.37188914977499,-8.952704506173074,33.26575944036992,-10.099074796768004,inner,outer,1236,741
230,187.31095226993372,1.1115035959753357,34.627768767121346,-10.66562811208671,-0.001659348588501845,-0.0016622408124335934,2.3481156394042166,1.5767982684778723,0.7713173709263446,0.02029856379260329,-0.9642816646070443,35.09194873495009,-10.636680161308625,187.31095226993372,181.5676118988775,35.917671227832315,-9.75868658423041,34.0109653133635,-11.129704998598072,inner,outer,1232,746
231,188.42245586590906,1.1185772204960074,35.25310693607439,-11.542955886427551,-0.004761750309016609,-0.002193438567035703,5.003796885993137,4.228080289376775,0.7757165966163619,0.014766513395675907,-0.94461876354095,35.728394714291476,-11.547867729161165,188.42245586590906,182.64503450066653,38.698068609105306,-9.091433965503397,34.596415313363494,-11.958647333453992,inner,outer,1147,750
232,189.54103308640506,1.116430232067927,35.89444482659288,-12.416930782984773,-0.006550893858956558,0.007612204463567255,4.969084160253166,4.160823478976495,0.8082606812766715,0.01393951616542849,-0.932360864009097,36.370124348514075,-12.464044222487422,189.54103308640506,183.72931383504982,39.21496531336349,-9.909380757142586,35.319482374862005,-12.998447731260091,inner,outer,1151,755
233,190.657463318473,1.028441851375419,36.543787772951646,-13.282148805115712,0.01225158339749665,0.03232187657717877,2.3406457110935706,1.4894597249565837,0.8511859861369869,0.026854542424888155,-0.9144191152482688,36.98940841731392,-13.392970325687221,190.657463318473,184.81151201210122,37.71881531336349,-12.366798631104174,35.89311827154083,-13.832283627938915,inner,outer,1219,759
